THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.01914825,0.01528594,0.05569473,-0.04146758,0.09736368,0.02872312,-0.01318336,0.104669,0.04387054,-0.01110718,0.07568133,0.06872806,-0.009801306,0.01142412,0.04959258,54.42016,16.73824,19.38444,34.69505,TWO
-0.01961768,0.01435027,0.05493057,-0.03906357,0.09871086,0.02703828,-0.01340758,0.1047922,0.04322705,-0.009300694,0.0790287,0.06622565,-0.0115841,0.01312241,0.04984131,56.12164,15.72601,17.52311,35.62151,TWO
-0.01953117,0.01306537,0.05434987,-0.03550482,0.1004494,0.02532387,-0.01275513,0.1049569,0.04263136,-0.006927364,0.08133674,0.06450379,-0.01300582,0.01546314,0.05042475,58.55982,14.69981,16.45084,35.51296,TWO
-0.01956645,0.01126179,0.05405074,-0.03096825,0.1018314,0.02572829,-0.01144306,0.1042775,0.04411626,-0.004828021,0.08121723,0.06504381,-0.01380779,0.01692837,0.05140767,60.65502,13.67817,16.01917,34.66851,TWO
-0.02007686,0.009363651,0.05371022,-0.02501702,0.1028236,0.02801359,-0.008423306,0.1030019,0.0472371,-0.002824537,0.07910624,0.06742185,-0.01479992,0.01701543,0.05207723,62.16492,12.89719,16.01088,33.8785,TWO
-0.02007686,0.009363651,0.05371022,-0.02501702,0.1028236,0.02801359,-0.008423306,0.1030019,0.0472371,-0.002824537,0.07910624,0.06742185,-0.01479992,0.01701543,0.05207723,62.16492,12.89719,16.01088,33.8785,TWO
-0.02338094,0.008085907,0.0513711,-0.01038726,0.1022985,0.03651911,-0.000870645,0.09730729,0.05732858,-0.004263751,0.06906566,0.07431394,-0.01883359,0.01274392,0.04852113,61.73693,11.9469,16.70186,32.94395,TWO
-0.0264223,0.01573974,0.04913792,-0.003289454,0.102281,0.03732675,0.001386769,0.09525737,0.0593954,-0.01782051,0.06079254,0.07230666,-0.01890452,0.008317649,0.03985885,56.00084,12.14135,21.21743,30.33875,TWO
-0.03032299,0.02252254,0.04487091,0.00148721,0.1027263,0.03588834,0.002346374,0.095153,0.0589003,-0.03273001,0.05496809,0.06140894,-0.02105544,0.007361561,0.03372657,52.57635,12.50552,27.91999,28.03712,TWO
-0.03673111,0.03019196,0.03561646,0.001155272,0.1050965,0.02882841,-0.002118647,0.09898025,0.05248687,-0.04666961,0.05212435,0.04133162,-0.02554883,0.008385628,0.02682313,50.05015,12.70916,35.34344,27.48114,TWO
-0.041231,0.04080814,0.02197689,0.0009622946,0.1076924,0.0191164,-0.007404394,0.1035787,0.04265159,-0.0545338,0.04995733,0.02049774,-0.02861597,0.00977397,0.02028471,45.27156,13.03216,41.50057,28.12105,TWO
-0.041231,0.04080814,0.02197689,0.0009622946,0.1076924,0.0191164,-0.007404394,0.1035787,0.04265159,-0.0545338,0.04995733,0.02049774,-0.02861597,0.00977397,0.02028471,45.27156,13.03216,41.50057,28.12105,TWO
-0.03303915,0.05953562,-0.0114466,0.006742619,0.1087592,0.01191062,-0.009261079,0.1078184,0.03227013,-0.05389895,0.05726841,-0.006150305,-0.03281494,0.01325765,0.006552339,36.09056,13.26541,43.37146,28.81841,TWO
-0.02781767,0.06154805,-0.01791236,0.01038672,0.1084518,0.01338753,-0.007254846,0.1082141,0.03400499,-0.05005453,0.06350261,-0.009270966,-0.03427884,0.01713693,0.001361668,36.74453,13.80867,41.581,26.57058,TWO
