THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.05682924,0.0259209,0.01929334,-0.03738266,-0.0159288,0.02187988,-0.03339372,-0.01954171,0.02886343,-0.01925733,-0.01704943,0.03288126,-0.007241659,-0.007552654,0.03803265,44.99204,10.40295,17.1697,22.73155,CLOSE
-0.05510508,0.02628726,0.01582876,-0.03639562,-0.01512596,0.01850748,-0.0319738,-0.01886484,0.0255084,-0.01808693,-0.01623651,0.03014696,-0.007285766,-0.006668925,0.03643629,46.19852,11.61272,18.55531,23.71099,CLOSE
-0.0527152,0.02166334,0.02271989,-0.0352166,-0.0134151,0.01389828,-0.02948376,-0.01724827,0.02158594,-0.01536226,-0.01486132,0.02669859,-0.005970374,-0.006040812,0.03418562,40.22483,14.72439,21.52321,24.73259,CLOSE
-0.05087291,0.0232178,0.01824492,-0.03573918,-0.01416612,0.009566486,-0.0283784,-0.01598248,0.02027804,-0.01542079,-0.01260269,0.02581903,-0.008511901,-0.002668768,0.03296825,44.44087,19.28944,21.67195,24.16217,CLOSE
-0.04716764,0.02319926,0.02430406,-0.03496639,-0.01431528,0.01188046,-0.0276019,-0.01557991,0.02205849,-0.01477927,-0.01162124,0.02708694,-0.008001909,-0.0009739697,0.03310502,45.56101,18.52189,21.274,24.00315,CLOSE
-0.03652132,0.02418244,0.04053858,-0.03643246,-0.01691827,0.01464573,-0.02912591,-0.01790607,0.02290151,-0.01616591,-0.01289225,0.02774903,-0.009924248,-0.0004560351,0.02965677,53.57509,15.00261,20.11677,23.93655,CLOSE
-0.03736825,0.02339849,0.04005048,-0.03676365,-0.01721159,0.01399538,-0.02935048,-0.01828837,0.02250221,-0.01680445,-0.01356918,0.02721035,-0.01046003,-0.001123637,0.0294686,53.21287,15.30507,19.19405,24.02444,CLOSE
-0.0544589,0.02857816,0.0034374,-0.03635958,-0.01702881,0.007180929,-0.0292865,-0.01833242,0.01822025,-0.01800702,-0.01442766,0.02293682,-0.01213809,-0.003672957,0.02906772,52.82433,18.83467,17.83371,24.58147,CLOSE
-0.04953842,0.01593962,0.03455836,-0.03926066,-0.01682475,0.00851506,-0.03219249,-0.01896924,0.01814568,-0.01876606,-0.01556194,0.02453107,-0.01216974,-0.005249619,0.03077763,43.57963,16.17567,20.63301,23.21789,CLOSE
-0.05474019,0.01785505,0.02493787,-0.03945393,-0.01636553,0.006468892,-0.03277292,-0.01859853,0.01634586,-0.01919514,-0.01540017,0.02304447,-0.01208869,-0.005693793,0.03069621,41.54372,16.30061,21.07612,24.49714,CLOSE
-0.05038938,0.02001065,0.02301854,-0.03726894,-0.0159165,0.004583329,-0.03002669,-0.01733783,0.01606858,-0.01719505,-0.01344171,0.02281222,-0.01092697,-0.003472745,0.03021798,46.12456,19.55447,22.34354,25.11596,CLOSE
-0.04782022,0.01936436,0.02663451,-0.03838948,-0.01643452,0.007616937,-0.03077225,-0.01776451,0.01817417,-0.01769838,-0.01381779,0.02431804,-0.01106092,-0.003373027,0.03104913,45.7294,17.94361,21.14358,24.56125,CLOSE
-0.0530921,0.01871359,0.03012124,-0.04002974,-0.01621261,0.01076025,-0.03340312,-0.01837239,0.01983801,-0.01981048,-0.01519841,0.02581614,-0.01226117,-0.004964381,0.031955,40.95882,14.90011,19.70312,23.00922,CLOSE
-0.05292694,0.02167305,0.02399325,-0.03977392,-0.0154275,0.01053345,-0.0329573,-0.01718372,0.01998368,-0.01944427,-0.01373145,0.02597907,-0.01187329,-0.003407568,0.03219315,42.05835,15.55407,20.14711,23.52411,CLOSE
-0.05120997,0.02120477,0.02718791,-0.03928516,-0.0156287,0.01161784,-0.03241283,-0.01720452,0.02089271,-0.01908591,-0.01351434,0.02651852,-0.01161714,-0.002834499,0.03211501,42.48418,15.40901,19.75199,23.4399,CLOSE
-0.0423036,0.0183368,0.03937554,-0.03837583,-0.01677322,0.009748548,-0.03136792,-0.01783893,0.02097714,-0.02074464,-0.01435652,0.02625251,-0.01455458,-0.002780735,0.03092605,49.3132,17.95061,16.44895,22.47558,CLOSE
-0.03960311,0.0183647,0.04129121,-0.03816915,-0.01600853,0.00851348,-0.0309593,-0.01735109,0.02018496,-0.02225421,-0.0139412,0.02606887,-0.01604558,-0.001889378,0.03136981,51.83081,18.9988,15.32137,23.0761,CLOSE
-0.03102494,0.01629713,0.04297918,-0.03820502,-0.01100817,0.0004134178,-0.02984926,-0.01351833,0.01536438,-0.0197309,-0.01180935,0.02320549,-0.01605413,-0.0002152324,0.03010762,62.33828,25.80085,20.81816,24.04613,CLOSE
-0.03140612,0.0142467,0.04304397,-0.03393879,-0.009144306,0.003477216,-0.02889302,-0.01309055,0.01427436,-0.01707366,-0.01249123,0.02155817,-0.01130533,-0.003912449,0.02900261,56.14504,20.61385,23.35314,23.78159,CLOSE
-0.03577979,0.01250711,0.0392659,-0.03482721,-0.01078343,0.003424883,-0.02908255,-0.01485801,0.01330763,-0.01706474,-0.0138379,0.0208104,-0.01137246,-0.005288213,0.02785775,51.43993,19.31952,23.4796,23.63347,CLOSE
-0.07299042,0.02061018,-0.004076421,-0.04536231,-0.01013955,0.003558815,-0.03544802,-0.01396972,0.01186594,-0.02071292,-0.01212662,0.02051616,-0.01269168,-0.004670292,0.02949655,29.30977,15.59244,24.44686,25.51313,CLOSE
-0.0716382,0.01970881,0.001450181,-0.04460992,-0.01126903,0.00475356,-0.0351257,-0.01492339,0.01322025,-0.02020545,-0.01310587,0.0216648,-0.01206848,-0.00552544,0.03019279,29.87901,15.76601,24.37808,24.73545,CLOSE
-0.06745347,0.01473802,0.01339364,-0.04361258,-0.01271179,0.006017566,-0.03521488,-0.01678735,0.01485211,-0.02079852,-0.01547456,0.02221847,-0.01250424,-0.008104265,0.0310412,28.39815,16.01762,21.91885,23.85581,CLOSE
-0.06824597,0.01564872,0.01124087,-0.04318763,-0.01162985,0.004804671,-0.03510182,-0.01591015,0.01394391,-0.02067045,-0.01490083,0.02175856,-0.01235551,-0.007933497,0.03062582,27.8909,16.46672,22.79149,23.95822,CLOSE
-0.08064653,0.0246481,-0.006350458,-0.04965446,-0.003055781,0.004300058,-0.0339952,-0.01277006,0.009780586,-0.01884356,-0.01268932,0.01873872,-0.01132844,-0.007171959,0.02899116,22.48321,19.60352,27.10342,25.68004,CLOSE
-0.08069228,0.0254454,-0.003944457,-0.051237,-0.0009891689,0.005428195,-0.03373211,-0.01234311,0.009041131,-0.0184323,-0.01239431,0.01789424,-0.0108665,-0.007279634,0.02863479,20.52433,20.35249,27.56957,26.59512,CLOSE
-0.07739234,0.02148199,0.009502739,-0.04444607,-0.00803408,0.005970091,-0.03210239,-0.01504761,0.01209354,-0.01739836,-0.01471558,0.01990131,-0.009235356,-0.009354025,0.03044331,25.56804,18.34427,25.766,25.67275,CLOSE
-0.07619555,0.02336329,0.006306708,-0.04395628,-0.00600493,0.003877997,-0.03400036,-0.01317382,0.0105978,-0.01953201,-0.01380333,0.01868084,-0.0112618,-0.009083956,0.02945468,24.74326,17.2779,25.05871,25.9386,CLOSE
-0.0764727,0.02099097,0.009343863,-0.04453729,-0.006129742,0.005453676,-0.03293552,-0.01393649,0.01096714,-0.01832696,-0.01453674,0.01865792,-0.01007815,-0.009899557,0.02935937,23.02014,17.89163,25.4303,25.9775,CLOSE
-0.0762275,0.02298874,0.007265478,-0.04602867,-0.004555523,0.005072594,-0.03464263,-0.01221761,0.01082003,-0.01972808,-0.01278636,0.01883161,-0.01095734,-0.007998705,0.02953103,22.34486,16.8799,25.23492,26.69487,CLOSE
-0.07765214,0.02290204,0.003776044,-0.04733483,-0.003697842,0.004996866,-0.034889,-0.01174855,0.01063499,-0.01968048,-0.0121496,0.01892665,-0.01087438,-0.007308394,0.02974024,21.10139,17.15228,25.84447,26.95938,CLOSE
-0.07823946,0.0194937,0.0002480149,-0.04758823,-0.006082058,0.004878908,-0.03312382,-0.01340234,0.01110119,-0.01788657,-0.01283351,0.01965719,-0.009799093,-0.007583827,0.03051662,21.96969,18.41358,27.1429,26.16223,CLOSE
-0.07643564,0.01981038,-0.001673162,-0.04630606,-0.007364511,0.004031599,-0.03331472,-0.01346058,0.01150596,-0.01834225,-0.01260361,0.01998159,-0.01033779,-0.006956398,0.0305776,24.32746,18.0472,26.41358,25.91194,CLOSE
-0.07640973,0.01907304,-0.00203979,-0.04713744,-0.00849697,0.005248785,-0.03316773,-0.01413932,0.01247841,-0.01802707,-0.012786,0.02050829,-0.0100051,-0.006607413,0.03082174,25.40113,17.93443,25.92295,25.90349,CLOSE
-0.0698611,0.0150632,0.01439741,-0.0437935,-0.0155302,0.01199096,-0.03200437,-0.01849353,0.01827335,-0.01656847,-0.01542574,0.02454072,-0.008440375,-0.006839812,0.03135744,31.01835,15.37392,23.34462,23.65627,CLOSE
-0.05594153,0.01071939,0.0326733,-0.04054575,-0.01997697,0.02001831,-0.032119,-0.02182686,0.02616122,-0.01759252,-0.01761079,0.0306142,-0.008678555,-0.006907374,0.03512976,33.46096,12.24675,18.66598,21.78178,CLOSE
-0.05100481,0.004238993,0.05105698,-0.04160891,-0.0237408,0.03144091,-0.03770343,-0.02481332,0.03883865,-0.02180295,-0.0209699,0.04015991,-0.009840995,-0.009708226,0.04022229,28.89172,7.980746,14.2198,18.02508,CLOSE
-0.04653897,0.004843682,0.05630615,-0.03956927,-0.02260187,0.03226846,-0.03563927,-0.02360952,0.03940842,-0.01938776,-0.01952869,0.03978372,-0.00780315,-0.008521825,0.039819,29.75376,7.932142,14.75379,18.51314,CLOSE
-0.04357332,0.0119136,0.05858952,-0.03645448,-0.01926264,0.03420398,-0.03289957,-0.02065766,0.04105741,-0.0171422,-0.01621053,0.04153359,-0.005530003,-0.005019724,0.04024929,31.94872,7.574399,15.30995,19.08999,CLOSE
-0.04396271,0.01157489,0.05868828,-0.03680377,-0.0193328,0.03427801,-0.03314847,-0.02084222,0.04101479,-0.01736232,-0.01650274,0.04143801,-0.005697768,-0.005353391,0.04008433,31.62621,7.555619,15.20586,18.9945,CLOSE
-0.04397372,0.01108038,0.05938929,-0.03747809,-0.01947325,0.03495815,-0.03347498,-0.02120155,0.04129514,-0.01765965,-0.01710317,0.04154792,-0.005884171,-0.006060183,0.03988689,31.08672,7.478872,14.94046,18.66512,CLOSE
-0.04412706,0.01117414,0.05884266,-0.03761211,-0.01931369,0.03419444,-0.03317377,-0.02110872,0.04038307,-0.01727459,-0.01707426,0.04063851,-0.005621444,-0.006081551,0.0394671,31.31747,7.838595,15.24339,19.03382,CLOSE
-0.04416843,0.01107809,0.0584864,-0.0376303,-0.01935986,0.03363457,-0.03315298,-0.02113509,0.03987858,-0.01722886,-0.0170691,0.04021171,-0.005628256,-0.00605613,0.03931725,31.54474,7.964816,15.38464,19.2357,CLOSE
