THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
65.60871,64.0178,22.10249,61.64013,LOVE
64.38413,64.62254,22.39743,62.36757,LOVE
61.38827,66.25375,23.5993,62.19239,LOVE
60.2016,66.62442,24.2177,61.04893,LOVE
59.31242,66.58672,24.85382,59.47314,LOVE
59.40949,66.51834,25.35714,58.23334,LOVE
60.47353,66.28322,24.92728,58.96784,LOVE
60.96244,65.65311,24.09614,59.33986,LOVE
63.49796,64.06803,23.01767,58.68303,LOVE
64.52569,64.07858,22.76951,58.32821,LOVE
65.62927,64.84694,22.23357,58.48289,LOVE
64.2854,63.84357,23.87953,61.47054,LOVE
63.04361,67.06422,24.50286,61.3299,LOVE
62.71904,66.34064,25.00995,61.51482,LOVE
62.39574,65.44311,25.84882,62.51369,LOVE
63.72639,65.37542,23.42673,61.07256,LOVE
65.38773,65.36868,22.03617,61.25048,LOVE
66.1787,65.82916,21.82661,61.85697,LOVE
65.42552,66.53088,22.23606,62.59488,LOVE
63.1623,67.81557,23.53379,63.47709,LOVE
61.97795,68.39184,24.7429,63.67042,LOVE
60.92478,67.28474,25.67923,63.20819,LOVE
61.5842,66.80305,26.04606,62.3422,LOVE
62.64442,66.17951,25.89772,61.38611,LOVE
63.31404,65.51669,25.58793,61.06148,LOVE
63.73536,64.87316,25.06385,61.39568,LOVE
63.88487,63.87596,24.21683,61.1156,LOVE
63.96696,63.40894,23.77662,61.01023,LOVE
64.7597,63.65067,22.56875,62.51367,LOVE
65.60174,63.82302,21.08749,64.80444,LOVE
66.47692,65.28857,19.80485,65.93819,LOVE
67.59457,68.35122,19.26794,66.62277,LOVE
67.90646,71.44631,19.11371,66.83557,LOVE
66.91061,72.9725,19.64352,66.44154,LOVE
65.90904,73.94633,19.9667,65.83214,LOVE
65.38889,72.86285,20.58166,64.81278,LOVE
65.50174,71.39695,20.81484,63.69886,LOVE
65.58315,70.11871,21.13692,63.7226,LOVE
66.47232,68.03716,21.31207,64.17779,LOVE
66.78661,65.27169,22.10358,62.70296,LOVE
65.07293,62.89582,22.61774,60.13458,LOVE
63.14701,61.65334,22.24237,57.63391,LOVE
61.29449,61.03148,22.51167,56.6934,LOVE
60.13879,61.27661,22.31919,56.80161,LOVE
59.84824,61.22092,22.17058,56.9685,LOVE
59.66711,61.13238,22.03565,57.26014,LOVE
61.08066,63.02349,22.24229,57.97973,LOVE
64.84092,66.77068,22.64416,61.28058,LOVE
67.73782,70.71526,22.00026,64.80843,LOVE
68.79616,74.7558,20.87789,67.75677,LOVE
68.85118,76.24206,20.84114,68.72601,LOVE
68.1719,76.21516,20.88489,68.12064,LOVE
68.00309,73.75916,21.54662,66.46945,LOVE
67.67683,70.043,22.6249,65.07785,LOVE
66.89937,67.19431,23.37877,62.17189,LOVE
65.84223,65.02149,23.3133,60.29168,LOVE
63.89367,61.59867,23.17617,58.43722,LOVE
64.98528,63.5251,23.35798,59.29371,LOVE
66.75558,66.51946,23.62924,61.72051,LOVE
67.7931,73.0776,21.88976,66.72239,LOVE
68.48225,76.15552,20.93323,69.38766,LOVE
68.36411,77.36787,21.02688,70.39891,LOVE
68.52287,77.54159,20.83706,70.44159,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
69.41557,75.83337,21.34199,69.20632,LOVE
65.55379,68.08595,18.37121,81.2015,LOVE
64.91352,62.38455,17.96042,69.14226,LOVE
69.16681,64.26997,20.01069,69.01261,LOVE
65.20486,69.07281,27.55046,59.39907,LOVE
61.92797,67.84237,24.50493,54.22071,LOVE
64.01505,68.41665,20.94743,64.47572,LOVE
64.8867,68.32983,20.36924,63.33734,LOVE
62.89104,66.24821,20.43195,62.32468,LOVE
61.66903,65.56053,20.34026,61.78521,LOVE
