THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
19.65809,27.71096,29.83548,32.2364,CLOSE
19.5552,26.5013,30.30101,31.22239,CLOSE
19.73957,25.80589,30.2147,31.1537,CLOSE
19.99109,25.41622,30.28103,31.01577,CLOSE
20.36512,25.43046,30.31713,31.00324,CLOSE
21.10975,25.41094,30.83339,30.65243,CLOSE
21.63107,24.95259,32.14584,28.69828,CLOSE
22.5159,23.04802,31.87514,27.70273,CLOSE
23.1655,23.36706,30.898,26.99507,CLOSE
22.67614,24.33077,29.70867,27.01736,CLOSE
22.24206,23.38267,29.33393,27.39623,CLOSE
23.92666,19.2688,27.33706,27.05503,CLOSE
27.73779,15.11052,26.32791,26.44287,CLOSE
38.03914,16.71481,26.12027,26.13524,CLOSE
58.48647,23.68939,30.61946,26.39387,CLOSE
55.58714,22.60039,29.91703,28.45964,CLOSE
52.29668,21.91469,29.11042,29.57652,CLOSE
47.37221,20.82605,29.14559,29.94214,CLOSE
45.64933,20.50782,28.73755,30.84724,CLOSE
45.55021,20.49104,28.78462,30.60184,CLOSE
41.2755,20.27808,29.04813,29.49917,CLOSE
39.19411,20.34175,29.08674,29.32492,CLOSE
38.30269,20.42724,28.84162,29.5626,CLOSE
38.08708,20.57147,29.40265,28.9589,CLOSE
38.80221,19.91822,29.91175,28.12753,CLOSE
38.4833,18.45721,30.17876,27.39096,CLOSE
38.38251,17.80578,30.38658,27.02496,CLOSE
37.83953,17.57978,30.52459,26.92884,CLOSE
36.38273,17.87366,30.80702,26.50863,CLOSE
34.74216,18.11901,30.5939,26.74002,CLOSE
34.85444,18.10156,30.8553,26.75967,CLOSE
35.99622,17.92171,30.9546,27.20386,CLOSE
35.66012,17.96168,31.06256,27.12146,CLOSE
36.82338,18.20367,30.51321,27.1636,CLOSE
37.33883,18.45723,29.29322,27.86623,CLOSE
37.179,18.61155,29.19745,28.08589,CLOSE
31.35621,17.2194,28.90054,28.06049,CLOSE
26.46334,18.07822,27.28129,26.9192,CLOSE
26.00454,18.09795,26.96365,27.60721,CLOSE
26.17618,18.07989,27.78893,29.06709,CLOSE
26.61476,18.89586,28.51162,29.60089,CLOSE
26.88667,20.48417,29.74788,29.90734,CLOSE
26.46978,21.08708,29.90622,30.07358,CLOSE
26.32792,21.0374,29.9466,30.21573,CLOSE
26.34492,20.57355,29.76995,30.19193,CLOSE
26.24535,19.67514,29.30418,30.2603,CLOSE
25.91381,19.07049,28.74166,30.65755,CLOSE
25.58919,18.67796,28.2873,30.83609,CLOSE
25.38265,18.36024,28.2229,30.6836,CLOSE
24.85466,18.11575,28.38744,29.88667,CLOSE
24.32456,17.59126,28.02819,28.98009,CLOSE
24.1903,17.72346,28.40167,28.68926,CLOSE
24.96359,18.74509,28.94584,28.1342,CLOSE
26.96246,16.60613,28.4771,26.67299,CLOSE
30.92617,13.67966,29.22929,25.99384,CLOSE
40.38445,12.2108,29.62903,24.91682,CLOSE
51.8837,19.5264,29.96851,25.76022,CLOSE
55.84191,19.78426,31.7552,26.57466,CLOSE
52.47489,21.1151,31.21513,26.83519,CLOSE
52.79719,20.47125,27.9124,29.2904,CLOSE
48.62337,19.42753,26.36414,32.38644,CLOSE
32.89953,19.333,24.55755,35.34079,CLOSE
26.92426,21.18157,25.6791,34.48763,CLOSE
26.61291,22.39556,26.65777,32.18649,CLOSE
23.64476,24.09638,26.88811,32.93455,CLOSE
27.01797,25.47522,28.33936,32.97913,CLOSE
28.9557,28.2779,29.0675,30.12867,CLOSE
28.9936,29.4829,28.75217,30.05881,CLOSE
27.18965,31.69327,28.45416,29.70448,CLOSE
26.53972,31.79905,28.39961,29.49214,CLOSE
24.60128,31.67775,28.19766,29.61898,CLOSE
23.68418,27.67821,28.51772,30.02931,CLOSE
22.85421,21.66025,29.60312,28.97857,CLOSE
24.53857,13.4885,29.4533,26.80432,CLOSE
40.32361,12.20057,29.64985,24.16321,CLOSE
42.52879,23.01476,26.10659,25.58697,CLOSE
37.61604,20.53848,24.20641,26.28542,CLOSE
35.07841,20.00582,23.94299,27.2507,CLOSE
39.61531,19.1441,24.20923,27.12821,CLOSE
44.68799,18.32384,25.74016,27.38459,CLOSE
45.37421,18.45623,24.7901,31.19496,CLOSE
28.40552,18.75244,24.92285,33.81121,CLOSE
26.69719,17.25964,24.88356,30.87993,CLOSE
25.73399,16.329,25.62703,29.53884,CLOSE
30.02679,15.33165,25.25607,28.38778,CLOSE
32.56597,15.37073,25.15556,27.36574,CLOSE
34.09277,15.66596,25.44431,26.06051,CLOSE
35.69286,16.5384,24.945,25.32123,CLOSE
36.95924,15.19319,21.86095,26.1942,CLOSE
41.47073,13.20846,19.19631,27.00014,CLOSE
45.25428,13.01768,20.08961,27.03333,CLOSE
45.71014,12.53119,20.87711,27.88201,CLOSE
46.93419,11.96509,22.4158,28.365,CLOSE
45.80857,11.22967,22.47161,27.98419,CLOSE
43.34991,10.15369,21.84438,27.15819,CLOSE
44.31412,10.23518,20.31381,25.47381,CLOSE
44.37821,10.25317,17.97697,22.48453,CLOSE
40.28131,10.43769,16.37259,19.96184,CLOSE
32.46312,9.546167,17.15999,22.31381,CLOSE
27.35406,19.662,28.71412,28.69673,CLOSE
27.14914,24.7249,29.86535,30.15312,CLOSE
25.06261,23.39163,28.64711,30.84246,CLOSE
23.89778,20.68504,27.31523,30.57625,CLOSE
24.49717,20.37144,27.62895,30.26971,CLOSE
25.90002,19.67861,28.33178,29.89705,CLOSE
27.24551,19.31693,28.93719,29.4055,CLOSE
27.46944,22.97931,29.37845,29.47873,CLOSE
27.75154,25.68219,30.44729,29.5982,CLOSE
27.36898,18.45947,25.71742,31.29172,CLOSE
30.91339,10.47758,18.88035,24.87879,CLOSE
39.54604,10.05792,14.90429,19.99652,CLOSE
45.98573,11.95673,15.18784,19.86256,CLOSE
46.9787,11.97867,16.13106,21.51326,CLOSE
45.44329,11.40358,17.92075,23.95696,CLOSE
44.67582,10.63924,19.68172,25.80707,CLOSE
44.49649,11.20737,19.00053,24.49086,CLOSE
45.26223,13.22807,18.19014,22.74848,CLOSE
41.04323,12.29847,17.93331,22.02969,CLOSE
35.50116,12.79216,21.14708,29.89466,CLOSE
32.32644,14.16513,27.45022,29.03716,CLOSE
30.44457,18.21205,27.61458,28.95503,CLOSE
28.79147,21.99864,28.75834,29.86239,CLOSE
24.83656,15.35385,23.36243,26.9046,CLOSE
33.73757,11.47511,18.87449,23.76054,CLOSE
41.45372,12.59128,20.7266,26.19312,CLOSE
45.95397,14.41405,23.21853,28.79714,CLOSE
47.62493,14.17173,18.53202,24.72791,CLOSE
38.89134,13.34173,19.45564,23.71406,CLOSE
27.36245,15.79058,25.79026,32.73531,CLOSE
23.71909,19.8999,26.54573,28.44801,CLOSE
27.06358,17.76048,26.4664,26.64224,CLOSE
44.77863,19.62166,29.69396,27.10204,CLOSE
42.36802,11.97898,17.51481,20.25191,CLOSE
32.08715,9.540977,14.756,17.66723,CLOSE
28.85601,8.680821,13.21259,15.26698,CLOSE
30.11868,7.743189,12.58663,14.90942,CLOSE
30.69107,7.332618,12.2575,14.54244,CLOSE
36.30463,7.919214,12.89071,16.58384,CLOSE
40.71259,9.44065,14.41754,19.00191,CLOSE
45.05195,10.8488,16.12775,21.4224,CLOSE
53.37527,13.01577,16.91253,22.72909,CLOSE
54.85092,12.9823,16.0406,21.9221,CLOSE
52.30693,14.67356,15.22591,19.94686,CLOSE
45.672,9.930027,15.16192,18.64735,CLOSE
44.42945,8.452103,13.89734,17.00037,CLOSE
48.25499,11.00144,15.66717,19.00299,CLOSE
52.36795,13.81131,17.88012,22.36788,CLOSE
53.17855,14.48651,18.30251,22.83267,CLOSE
52.30769,14.07162,18.26408,22.32276,CLOSE
49.24717,12.42631,17.16738,20.99059,CLOSE
48.95441,12.34654,18.73162,23.20325,CLOSE
53.11108,15.09534,21.881,22.8675,CLOSE
55.42647,15.28971,21.00921,23.056,CLOSE
56.05554,15.10394,21.1603,22.32393,CLOSE
52.20426,12.07424,18.47975,23.2908,CLOSE
49.68732,11.40241,16.42363,20.65252,CLOSE
45.06211,9.653515,14.75268,17.42684,CLOSE
45.78525,10.69321,15.6916,18.30431,CLOSE
45.40464,10.5308,15.18336,17.60648,CLOSE
47.25537,11.98064,16.58582,20.52885,CLOSE
51.92021,13.25584,20.89081,23.27106,CLOSE
55.49991,15.85658,24.2014,23.18493,CLOSE
59.43553,15.59418,21.84562,24.12765,CLOSE
54.55449,11.76167,18.55159,23.01869,CLOSE
54.58625,12.7454,20.14773,23.71937,CLOSE
61.63399,17.67441,17.55596,30.51081,CLOSE
66.2513,19.61903,27.83266,28.78853,CLOSE
59.95003,19.17719,24.59345,27.20043,CLOSE
62.09984,21.86439,21.73167,24.75015,CLOSE
57.25478,18.9991,20.42825,23.72273,CLOSE
49.56271,19.46525,24.13531,23.43524,CLOSE
47.27298,19.02624,26.73453,24.06928,CLOSE
50.74537,19.94818,25.76809,24.18246,CLOSE
61.41722,18.0858,27.89236,24.50823,CLOSE
68.33346,17.38404,19.62543,28.65846,CLOSE
67.85508,17.22692,20.43248,24.37317,CLOSE
65.79524,20.13329,17.4768,21.50087,CLOSE
37.95067,17.82444,26.83118,19.41596,CLOSE
43.09201,18.49072,22.10144,19.63027,CLOSE
53.73738,16.26749,24.81904,22.26086,CLOSE
67.86646,16.03718,19.31028,25.70679,CLOSE
71.1243,17.63126,19.20329,24.24444,CLOSE
48.9537,17.23919,19.52318,20.60694,CLOSE
43.56554,16.32326,21.76345,28.44237,CLOSE
40.73649,15.40266,24.9272,25.89886,CLOSE
46.38839,12.22427,20.57215,21.97329,CLOSE
47.89485,10.8129,17.16222,20.16524,CLOSE
47.35293,10.64714,14.53489,18.19462,CLOSE
44.39232,10.43092,14.36749,17.44871,CLOSE
39.93179,9.290688,13.80566,16.70986,CLOSE
34.3954,8.679553,13.26741,15.97546,CLOSE
32.59281,8.804576,13.20647,15.80748,CLOSE
36.38898,9.886781,13.76427,16.97724,CLOSE
47.95832,11.28737,15.21525,19.05429,CLOSE
52.82,12.39368,16.9604,21.31115,CLOSE
58.10608,14.53405,19.19682,23.85864,CLOSE
61.72577,18.64663,18.72551,26.55738,CLOSE
63.77183,21.93026,18.04446,28.40559,CLOSE
66.04185,21.80744,20.28787,28.95427,CLOSE
65.57107,20.06215,20.86371,29.19605,CLOSE
62.95919,18.98541,19.78769,28.43307,CLOSE
61.65503,19.00384,20.30045,26.01494,CLOSE
57.6036,17.97369,21.81413,24.05798,CLOSE
53.5121,16.24977,24.31609,23.76831,CLOSE
54.19656,15.80453,24.99876,24.60717,CLOSE
59.53741,16.00223,23.87375,25.59077,CLOSE
64.08995,17.67179,18.84594,25.44128,CLOSE
63.29485,17.61537,18.72616,24.02518,CLOSE
62.62724,17.74882,19.00825,23.74868,CLOSE
66.28494,19.58735,20.52717,24.93809,CLOSE
68.68491,19.5106,20.63181,25.64053,CLOSE
68.37115,19.13557,20.83828,25.45379,CLOSE
