THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
41.64562,12.42762,13.92885,18.10535,OPEN
37.25299,13.1866,13.65403,17.71803,OPEN
36.39496,13.33188,14.05271,18.14111,OPEN
42.40491,13.98979,14.20137,18.53785,OPEN
51.35667,14.63238,13.87208,18.60337,OPEN
56.93252,15.18301,13.38616,17.8125,OPEN
62.09296,14.69875,12.92795,16.45711,OPEN
63.68948,13.55465,11.84844,15.71639,OPEN
63.21531,13.74547,11.15944,16.05163,OPEN
61.22221,15.23339,12.42086,15.84368,OPEN
60.67031,15.59617,12.82245,15.92453,OPEN
59.8184,15.93991,12.88324,15.69763,OPEN
59.37319,15.71185,12.13897,15.65144,OPEN
57.80423,14.73065,11.76822,16.37249,OPEN
51.47376,14.72892,12.99622,17.73436,OPEN
45.33307,14.20752,13.67196,18.57505,OPEN
40.51352,13.69644,14.89864,19.58053,OPEN
38.76649,13.9938,15.5712,20.02079,OPEN
42.04738,13.56789,14.5729,19.73482,OPEN
45.45222,14.50256,13.52003,20.28228,OPEN
46.26601,15.96247,13.51981,21.17277,OPEN
49.71473,16.89363,13.15838,21.83004,OPEN
51.49113,16.55844,13.18325,21.43738,OPEN
47.10146,13.94458,13.35817,19.80961,OPEN
46.97956,12.75407,13.21171,18.87145,OPEN
47.56416,12.36287,13.00944,18.50392,OPEN
48.54009,12.17827,12.49842,18.23806,OPEN
48.21849,12.4184,12.08457,18.56793,OPEN
48.49134,13.07479,11.75046,19.68086,OPEN
49.67894,13.71769,12.3276,20.82241,OPEN
51.706,14.28891,13.32763,22.32728,OPEN
54.36216,14.31705,13.48254,22.36128,OPEN
57.02879,13.84169,13.06104,21.03682,OPEN
58.53836,13.98812,12.67397,20.71575,OPEN
58.44682,14.2677,12.46453,20.05983,OPEN
56.76826,14.13017,12.4549,19.6473,OPEN
54.30019,14.08731,12.08224,19.94952,OPEN
52.5739,13.95189,12.03873,20.47998,OPEN
51.25471,14.29259,12.04503,20.31508,OPEN
51.1741,14.58713,12.17813,20.01824,OPEN
51.51362,14.78579,11.83608,20.21559,OPEN
53.31685,14.80032,11.97625,20.65785,OPEN
54.70726,14.65305,12.5276,21.05216,OPEN
55.76764,14.9029,13.7896,21.98028,OPEN
55.96087,15.9438,14.49157,22.89171,OPEN
53.44452,17.02106,15.25389,22.82449,OPEN
51.78746,17.2406,14.76253,22.1431,OPEN
51.29717,16.07512,13.5031,21.80227,OPEN
52.51165,15.88107,13.13905,22.13677,OPEN
53.28962,15.56616,13.00974,22.37879,OPEN
54.48128,14.88872,13.08085,21.75474,OPEN
54.30036,14.89703,13.10558,21.2468,OPEN
53.80621,14.86565,13.57582,20.93829,OPEN
54.32703,14.72536,13.92438,20.9769,OPEN
54.55602,14.28665,13.94586,21.32232,OPEN
53.75879,13.61294,13.80127,21.9817,OPEN
52.76871,13.50525,13.92585,22.1645,OPEN
51.54745,13.10353,13.83985,23.49312,OPEN
50.81392,12.7489,13.70879,24.01571,OPEN
50.27203,12.68229,13.81426,23.85078,OPEN
50.59419,13.16171,13.92511,23.19532,OPEN
52.78535,13.38874,13.37222,22.35657,OPEN
54.69154,13.95726,12.98745,21.34763,OPEN
56.97459,14.55329,12.93065,21.45434,OPEN
57.73206,14.84789,12.89792,21.44106,OPEN
57.07141,15.38963,13.81994,21.27275,OPEN
56.4669,15.83168,13.68393,20.51972,OPEN
55.05161,16.14266,13.05403,20.0612,OPEN
52.97463,16.48731,12.53333,19.82977,OPEN
51.59527,16.67696,12.74884,19.91723,OPEN
50.45791,16.4434,12.89286,20.48176,OPEN
50.24334,16.3056,13.41801,20.81485,OPEN
50.73332,16.03017,13.9801,21.43921,OPEN
50.66854,15.58007,13.83458,22.1541,OPEN
51.61868,15.28418,13.36657,23.12947,OPEN
54.00278,15.29358,13.21203,23.93047,OPEN
56.6445,15.55128,13.29711,23.87983,OPEN
58.86898,15.9237,13.49444,23.70123,OPEN
59.64888,16.18795,13.6641,23.54454,OPEN
58.52695,16.60407,13.79765,23.46405,OPEN
56.95568,16.80217,13.69192,23.42168,OPEN
56.77818,16.24217,13.60061,23.31664,OPEN
56.00935,14.97804,13.3027,23.54481,OPEN
53.27478,13.01593,11.69892,22.26006,OPEN
44.65506,9.182047,8.93857,16.87976,OPEN
36.8981,8.165247,7.646499,13.13909,OPEN
36.67298,9.362083,9.880414,13.58606,OPEN
48.00064,13.32311,13.20396,18.12029,OPEN
54.70419,15.18727,13.85116,18.43159,OPEN
59.28046,15.76209,13.38005,18.03459,OPEN
62.72572,15.1545,12.37303,17.23111,OPEN
63.18415,14.42655,12.15713,16.96129,OPEN
62.45964,14.30264,12.31787,16.48222,OPEN
62.2762,14.48904,12.27825,16.24755,OPEN
62.42749,14.72985,12.19838,16.44546,OPEN
62.40496,14.68004,12.25408,16.96762,OPEN
62.34579,14.64721,12.53089,17.58843,OPEN
62.37544,14.63192,12.66905,18.00495,OPEN
62.95218,14.76694,12.8524,18.37904,OPEN
64.29244,14.81074,12.68806,18.38629,OPEN
64.88052,14.64253,11.85267,18.06911,OPEN
63.81811,14.63365,11.64273,17.97661,OPEN
60.34701,14.79722,12.40025,17.61252,OPEN
55.58214,15.2862,13.10627,17.46739,OPEN
48.16946,14.35823,13.30446,17.75362,OPEN
38.2406,12.48006,13.57245,17.48321,OPEN
33.47163,9.242056,9.573311,14.82091,OPEN
34.7845,8.398121,8.096818,12.97862,OPEN
35.13383,8.688036,8.11462,12.0803,OPEN
34.19527,9.845345,8.614795,12.39739,OPEN
33.89081,10.45,8.979819,13.01734,OPEN
33.76334,10.31969,8.924713,13.05298,OPEN
33.69394,10.07214,8.758247,12.90182,OPEN
33.70361,9.729812,8.641997,12.66677,OPEN
35.12265,9.473076,8.567839,12.73877,OPEN
36.66278,9.26987,8.627622,13.12713,OPEN
38.12676,9.1182,8.902408,14.3131,OPEN
42.37774,9.940419,9.594275,15.64504,OPEN
47.31342,11.30571,10.43128,17.37945,OPEN
51.29273,13.86157,11.88612,20.58858,OPEN
52.71747,15.23868,12.6587,22.21396,OPEN
53.37976,16.18552,13.21274,23.16501,OPEN
55.17854,17.3711,13.97276,24.22191,OPEN
56.65048,18.48716,14.18794,23.71653,OPEN
57.47789,19.40813,14.22704,23.29599,OPEN
58.38249,20.50777,14.2722,22.53464,OPEN
57.93694,20.90998,14.31431,22.29716,OPEN
57.83017,20.78633,14.33146,22.33607,OPEN
58.00147,20.75856,14.41219,22.26852,OPEN
57.75401,20.4292,14.72806,22.03066,OPEN
57.58444,19.91654,14.96135,21.80619,OPEN
56.71268,19.50603,15.11376,21.71438,OPEN
56.17613,19.47028,15.20223,21.64935,OPEN
55.76803,19.53098,15.30694,21.74372,OPEN
55.70016,19.5943,15.44293,22.03003,OPEN
55.88237,19.48067,15.53555,22.43034,OPEN
56.29446,19.66918,15.2375,22.54921,OPEN
56.97202,19.43561,14.63386,22.33886,OPEN
58.2332,17.92631,13.87858,22.64999,OPEN
57.00315,16.09806,13.29822,23.39857,OPEN
54.42373,13.01009,11.8058,21.89992,OPEN
52.31995,11.33678,10.57747,19.49607,OPEN
48.66165,10.92726,10.7055,17.80155,OPEN
43.99965,10.85433,11.27915,16.48583,OPEN
41.93597,10.31015,10.75801,15.5213,OPEN
44.09607,10.06151,9.625594,15.06042,OPEN
45.17542,10.35269,9.539081,15.24716,OPEN
39.54803,9.351707,8.889599,13.85447,OPEN
36.13109,9.002088,8.70624,12.91932,OPEN
34.13516,10.2557,9.518865,13.12267,OPEN
38.93337,13.25575,13.31417,17.19096,OPEN
46.55526,15.14642,15.66583,20.45719,OPEN
51.74988,15.8866,16.13012,20.72434,OPEN
55.54035,15.89879,14.96539,19.89383,OPEN
57.14847,16.3548,14.68386,18.81194,OPEN
56.90561,15.79535,14.58065,17.9483,OPEN
56.8298,16.09169,14.63783,18.70259,OPEN
59.22603,16.19566,14.5098,19.32351,OPEN
59.51663,16.69901,14.59009,19.26429,OPEN
56.67439,17.56893,15.03035,19.60392,OPEN
55.84242,18.09204,15.11348,19.69729,OPEN
55.55309,18.35513,15.17069,19.67189,OPEN
55.07793,19.77944,15.62469,19.52821,OPEN
58.45134,20.22316,15.40382,19.1012,OPEN
63.84095,19.61576,15.57651,18.95394,OPEN
65.6806,19.28743,15.59139,19.08922,OPEN
65.2584,18.79938,15.34881,19.02743,OPEN
63.90094,17.1854,15.38904,19.24302,OPEN
63.50064,16.35285,15.34904,19.86897,OPEN
62.44752,16.05788,15.1103,20.05834,OPEN
64.09138,17.02009,15.21162,19.84034,OPEN
65.45432,17.75962,15.62391,19.7782,OPEN
65.80316,17.36024,16.1549,19.69059,OPEN
66.74143,16.68609,16.09699,19.41866,OPEN
66.80477,16.28042,16.41979,19.02329,OPEN
66.85299,16.04624,16.5873,19.29008,OPEN
67.66151,16.22491,16.63078,19.32351,OPEN
68.76826,16.86052,16.60562,19.12409,OPEN
68.41347,17.57167,16.70041,18.97504,OPEN
66.34071,17.8341,16.14629,18.53163,OPEN
62.88971,17.63807,15.64015,18.75623,OPEN
60.66217,17.75857,14.68931,19.45978,OPEN
57.96667,17.89583,14.24778,19.04265,OPEN
57.66859,16.58932,13.75306,17.2097,OPEN
56.61922,15.87577,13.2532,16.60602,OPEN
55.64603,15.53923,12.6137,16.27538,OPEN
53.7494,15.28392,12.32501,16.17781,OPEN
54.4831,14.59219,12.48895,16.80271,OPEN
53.23078,14.4273,12.79973,17.32752,OPEN
51.23498,14.91832,13.38501,18.03449,OPEN
50.14776,15.04879,13.79341,18.72488,OPEN
49.4162,14.95818,14.37669,19.41539,OPEN
49.03781,14.98796,15.03218,19.7861,OPEN
45.28403,14.51417,15.37241,19.96506,OPEN
39.41653,12.51884,12.93151,18.08776,OPEN
46.47231,11.55645,11.04543,18.55536,OPEN
57.5625,14.28674,11.93804,21.84591,OPEN
62.96795,16.37098,12.70358,23.07474,OPEN
64.22244,17.70985,13.09553,22.8969,OPEN
64.33581,18.08018,12.90565,22.95002,OPEN
63.09318,16.90057,13.17368,23.11576,OPEN
58.9543,15.46298,12.62458,22.92396,OPEN
57.19926,13.71743,11.61432,21.923,OPEN
54.98499,11.00738,9.406381,18.83384,OPEN
44.7404,9.391261,8.070395,14.4629,OPEN
44.98576,13.76114,12.45155,17.29931,OPEN
51.77136,17.47074,18.14219,22.6991,OPEN
52.45496,17.3829,19.16321,23.40631,OPEN
53.34871,16.01408,18.29245,22.09026,OPEN
59.30871,14.5535,16.65433,20.75159,OPEN
64.64423,14.62514,16.08763,20.44695,OPEN
62.42093,16.14005,16.94823,21.4807,OPEN
61.27026,16.64095,17.20228,21.83632,OPEN
58.49503,16.87847,16.60956,21.60022,OPEN
56.66375,16.52937,16.25048,21.52877,OPEN
55.31848,16.17081,15.83617,21.27397,OPEN
54.4497,15.11635,15.40697,21.60494,OPEN
52.98761,15.06053,15.83819,22.06259,OPEN
52.9324,15.74245,16.53826,22.69776,OPEN
52.92053,16.12672,16.87873,22.06129,OPEN
52.12149,16.43099,17.72781,21.35348,OPEN
47.12055,15.1395,17.34296,20.76661,OPEN
44.08417,15.02965,17.33906,20.45721,OPEN
50.15086,15.81734,16.83177,20.16761,OPEN
49.5691,16.05924,16.80181,19.80704,OPEN
49.01126,15.50571,17.05117,19.66377,OPEN
47.60781,15.51592,16.78085,19.24488,OPEN
45.29345,14.356,16.39002,19.68483,OPEN
48.67521,14.40948,15.63594,17.7578,OPEN
54.25015,12.83043,15.82474,17.29439,OPEN
