37.20615,15.29006,65.11236,23.18424,TWO
40.24431,14.92711,68.10223,25.02531,TWO
42.20737,15.93462,68.53706,23.74957,TWO
45.221,16.14148,67.17495,21.83458,TWO
45.2112,15.66134,63.40577,20.62541,TWO
45.51535,14.75335,60.25687,20.12865,TWO
45.54129,14.47421,58.88935,20.08267,TWO
45.33301,14.42529,59.15485,20.67537,TWO
44.10428,14.63829,60.742,20.97048,TWO
44.35445,14.47863,60.79963,21.00834,TWO
47.05202,14.98719,58.85265,20.25867,TWO
48.21989,15.14634,58.39613,20.17723,TWO
48.46004,15.14368,58.06149,20.14326,TWO
49.21965,15.37119,58.25756,20.7196,TWO
49.19086,15.20446,59.03091,20.87033,TWO
48.91967,15.14994,59.57859,21.13211,TWO
48.34761,15.39515,62.0946,22.21736,TWO
47.16746,15.46082,64.45487,23.38592,TWO
46.26369,15.93001,67.2055,25.33399,TWO
47.43011,16.29116,68.20623,26.80198,TWO
40.83403,15.30407,69.12537,30.66077,TWO
36.95093,14.90122,67.70823,30.37058,TWO
36.1074,14.03154,66.41428,28.69627,TWO
36.40606,12.98334,65.59056,26.92424,TWO
37.72818,11.14353,67.5567,27.1707,TWO
37.22878,11.6667,68.75885,28.72457,TWO
37.54991,12.71344,66.92333,26.85217,TWO
37.32506,13.55592,64.0359,24.43155,TWO
36.91162,14.62258,59.65652,20.31953,TWO
36.76798,14.79486,59.68919,19.36487,TWO
37.55994,14.47748,65.7927,22.87592,TWO
39.65055,13.98862,70.40897,26.14946,TWO
43.71997,15.53029,69.1357,29.58224,TWO
45.4437,16.33106,69.05038,28.89149,TWO
47.12339,17.70272,67.92241,27.77101,TWO
48.12677,18.14535,66.67381,26.93591,TWO
48.81559,18.11521,64.0422,25.21411,TWO
47.42237,17.20414,64.99095,25.35794,TWO
46.18656,17.0336,65.97089,25.82902,TWO
40.05447,14.89557,69.15022,27.55712,TWO
38.0928,14.13642,67.76845,25.97214,TWO
37.46178,14.40318,68.03055,25.66207,TWO
37.81406,14.50832,68.56316,25.93355,TWO
38.79575,14.18497,69.47796,26.49937,TWO
40.96219,14.69231,70.3875,27.29125,TWO
41.53931,15.16299,71.14377,27.6123,TWO
42.12758,15.75735,70.00311,27.22056,TWO
38.17835,18.45416,66.95586,21.72884,TWO
35.65902,18.60585,66.43251,21.73442,TWO
34.17482,18.84741,66.69505,20.39609,TWO
32.07336,17.91294,61.46056,18.55965,TWO
31.9448,18.07437,61.16377,18.47197,TWO
33.02924,17.97335,61.64482,17.34408,TWO
38.29499,18.39532,62.61331,16.40221,TWO
39.97023,18.37185,64.47009,17.70049,TWO
42.10569,18.66666,65.67796,19.20799,TWO
42.91479,19.60436,64.70583,19.24843,TWO
44.85043,18.78816,59.81197,17.54476,TWO
45.24588,17.87286,58.17538,16.93987,TWO
45.62392,17.41563,58.38406,17.59464,TWO
45.26866,16.8576,60.45211,19.33028,TWO
45.08433,16.61728,65.67223,23.79039,TWO
45.04045,17.09104,69.35864,26.9518,TWO
45.00856,17.44987,71.20113,28.77798,TWO
44.72704,17.93682,70.56345,29.27564,TWO
45.04811,17.88848,70.22365,28.37025,TWO
45.94559,17.76544,69.2312,27.0496,TWO
47.19197,17.83679,67.92148,24.98803,TWO
48.27419,18.04584,65.73009,22.67134,TWO
47.54384,17.70454,63.71586,21.37206,TWO
46.10486,17.26887,59.7929,18.50848,TWO
46.1237,17.12795,59.56032,18.42076,TWO
47.39165,17.90899,63.48849,21.93269,TWO
47.40459,18.41532,66.04726,24.05921,TWO
45.81461,16.00237,64.577,23.49796,TWO
42.52012,16.35229,67.7367,25.37307,TWO
40.85015,16.47532,69.30602,26.84304,TWO
38.93735,15.40972,68.78619,26.09089,TWO
37.04683,14.57176,66.38109,23.01173,TWO
35.67324,14.46876,65.50001,22.17705,TWO
32.74103,11.49817,67.74823,25.14274,TWO
29.50891,8.607406,67.90964,27.42099,TWO
29.28197,9.143874,70.89159,29.79634,TWO
29.65298,9.117597,72.3214,30.40489,TWO
32.01546,9.625186,69.2221,26.12548,TWO
35.97759,14.87549,57.36033,19.00005,TWO
38.08228,15.2491,67.96813,21.9558,TWO
46.50309,18.91514,70.8316,25.20444,TWO
52.22074,20.69781,66.7765,24.5513,TWO
52.34808,19.82635,58.53209,21.36692,TWO
51.31679,19.02494,52.41045,17.76222,TWO
49.62784,17.45875,49.0055,17.15413,TWO
49.23602,16.71629,48.92539,17.40549,TWO
48.64455,16.56145,50.94952,18.95492,TWO
48.9577,16.93698,53.24616,19.56443,TWO
49.53029,18.61271,56.08832,19.30844,TWO
50.86003,19.52442,59.41975,22.02853,TWO
48.97163,19.82119,65.67455,25.6946,TWO
41.0407,17.52556,70.50935,27.98695,TWO
37.28994,14.17512,63.02978,20.24694,TWO
37.31741,14.35424,60.65445,20.08401,TWO
37.96141,14.61841,62.70566,21.29078,TWO
39.32232,15.83849,66.46101,23.46608,TWO
41.90115,17.70259,70.36317,26.16255,TWO
44.85434,18.69852,72.34521,28.30307,TWO
45.18711,18.66224,73.10392,28.98977,TWO
44.23918,18.55653,72.03849,29.61173,TWO
40.2578,17.63138,70.07836,29.59262,TWO
37.7818,14.70174,67.00606,28.10442,TWO
36.8856,12.79973,62.63884,25.07234,TWO
35.52829,11.75836,48.19387,21.95329,TWO
35.35193,16.21084,35.14915,18.55774,TWO
34.19066,17.44207,24.9693,17.89111,TWO
35.59216,19.23262,20.94236,18.86859,TWO
34.59651,13.65988,67.55486,26.50753,TWO
38.20889,16.6819,74.08004,30.39843,TWO
41.3831,18.98322,71.63423,27.77075,TWO
45.60948,19.01768,57.19258,16.54745,TWO
46.58987,18.42955,50.04164,13.82686,TWO
47.03554,18.13914,47.05402,13.89275,TWO
47.11433,17.15904,46.52907,14.0896,TWO
46.17312,14.8788,46.02287,18.73871,TWO
44.74798,14.89198,42.6085,25.55535,TWO
44.27625,15.15687,41.0503,28.20287,TWO
43.81577,15.40611,41.72533,26.7201,TWO
44.15909,15.94741,44.92456,22.1424,TWO
44.02329,15.90131,34.55069,33.08695,TWO
44.17085,15.98067,33.86536,35.01664,TWO
45.46254,15.43661,31.77071,37.28913,TWO
45.62548,15.8895,32.22246,36.90374,TWO
44.50925,18.41116,36.91243,30.96218,TWO
43.85168,19.18126,49.89853,20.55798,TWO
40.09974,16.41817,68.69221,23.25074,TWO
37.34225,13.92867,77.00011,30.50502,TWO
35.61602,11.56197,73.29648,28.48272,TWO
35.46892,11.28805,71.24146,26.5058,TWO
37.01501,11.7553,68.49217,24.41048,TWO
38.76685,12.33934,70.15784,23.62675,TWO
39.38179,12.99455,71.21565,23.59884,TWO
41.02055,15.56143,65.80556,19.98567,TWO
47.88779,17.87575,50.90879,13.65211,TWO
49.56946,19.78127,48.06612,12.79785,TWO
48.35505,19.77631,48.48594,13.37246,TWO
47.17006,19.5927,49.57176,13.98039,TWO
46.88718,19.6256,50.54227,14.91687,TWO
46.60426,19.02651,51.5791,15.45875,TWO
47.62978,18.38888,51.11724,15.60902,TWO
47.78314,17.72198,52.02608,16.03696,TWO
44.31396,16.56713,60.32116,18.90008,TWO
38.09048,14.31483,74.71004,27.69913,TWO
35.39246,11.52477,76.75041,26.93602,TWO
34.2082,10.78533,75.4402,24.47507,TWO
33.64685,11.32996,72.9346,23.92723,TWO
33.08803,13.38719,70.00278,22.82388,TWO
34.19823,14.27768,71.60351,23.27795,TWO
36.30991,13.77796,72.99706,24.11683,TWO
37.83608,14.27124,72.76183,23.9924,TWO
48.1031,18.60491,49.25974,14.25489,TWO
49.7298,19.59894,47.83242,13.63598,TWO
49.92709,19.96811,47.72023,13.5585,TWO
49.20982,19.62565,49.71913,13.97228,TWO
47.59749,19.34935,55.23192,15.58913,TWO
35.48425,16.93292,68.54907,28.13616,TWO
53.64367,18.50294,68.23853,19.08575,TWO
58.69454,22.70414,66.76195,21.48146,TWO
59.81997,24.94206,70.74673,22.5624,TWO
57.54702,26.51432,72.68417,23.09133,TWO
55.04657,25.968,72.94375,24.14771,TWO
52.59907,25.04951,72.68715,25.65361,TWO
52.69389,24.51014,72.53795,26.47331,TWO
58.31092,24.52886,73.19633,28.0419,TWO
59.46767,25.06789,71.84483,27.52692,TWO
60.14772,25.94896,71.74634,25.20276,TWO
58.44693,26.22539,72.28342,25.62658,TWO
55.58918,25.33202,65.45764,25.30384,TWO
54.34634,25.15566,70.27191,22.82718,TWO
53.27285,24.14915,73.56281,18.84822,TWO
54.3906,24.14649,74.29704,17.77881,TWO
55.1057,24.19364,73.92711,17.35046,TWO
55.40125,23.89744,71.19624,16.45597,TWO
56.21603,24.38618,69.94343,19.59742,TWO
56.64359,24.50815,68.90818,22.63434,TWO
57.06443,25.2807,71.56427,25.66642,TWO
59.01224,26.85789,71.20261,27.04823,TWO
58.2353,27.63421,72.20527,27.94906,TWO
56.80547,27.02008,72.551,28.52284,TWO
