THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,target
-0.03599321,0.05865267,-0.02785137,0.002208903,0.1174162,0.00141871,-0.01624719,0.118481,0.02342638,-0.03128231,0.01280674,-0.01999173,-0.03586853,0.00949049,-0.004985809,TWO
-0.03097728,0.06303242,-0.0272164,0.007253647,0.11752,-5.954504E-05,-0.01160939,0.1179964,0.02894476,-0.03226602,0.01604059,-0.01914859,-0.03620661,0.01175568,-0.004088342,TWO
-0.01905703,0.06997111,-0.02323169,0.0214978,0.1150994,0.003513664,0.0131758,0.1159863,0.0371455,-0.03207029,0.0197024,-0.01339343,-0.03414364,0.0157676,0.00202018,TWO
-0.03156178,0.05739528,0.01561296,0.01651382,0.1142826,0.01507422,0.01124571,0.1142533,0.0359391,-0.03134744,0.01879573,0.008561313,-0.02823547,0.01397696,0.0223884,TWO
-0.04121229,0.05204082,-0.03475744,-0.01363854,0.1175408,0.004855633,-0.04894757,0.1087061,0.02141657,-0.0328099,0.01315328,-0.03524342,-0.03695782,0.006967247,-0.02131316,TWO
-0.03937487,0.05063012,-0.03882733,-0.01574454,0.1173339,-7.501245E-05,-0.05230127,0.1080276,0.01402575,-0.03282174,0.0138337,-0.03800219,-0.03705479,0.0072698,-0.0236336,TWO
-0.0349056,0.04866505,-0.04350975,-0.01426484,0.1174477,-0.001126468,-0.05095934,0.1099722,0.009108782,-0.03645144,0.02510536,-0.04407838,-0.04046877,0.01497751,-0.03015944,TWO
-0.02641276,0.05007416,-0.04653972,-0.008690655,0.1181795,0.002382606,-0.04733654,0.1121176,0.00689742,-0.03010706,0.0327037,-0.04891297,-0.03577205,0.02038398,-0.0370757,TWO
-0.02316147,0.05021968,-0.0475128,-0.00720156,0.1182944,0.002502769,-0.04624689,0.1127492,0.004730225,-0.02528225,0.0329791,-0.0501838,-0.03245717,0.0211657,-0.03914395,TWO
-0.04561941,0.04487684,-0.03666449,-0.02026668,0.1158258,-0.00588131,-0.04982402,0.109608,0.01390976,-0.0356193,0.01358551,-0.03132954,-0.03911074,0.006515205,-0.01602885,TWO
-0.04957135,0.04521418,-0.03152642,-0.02540735,0.1141505,-0.006152183,-0.04810528,0.1095616,0.01536584,-0.0340482,0.007665724,-0.02305484,-0.03759065,0.00294441,-0.007458389,TWO
-0.05290129,0.05115232,-0.01858309,-0.02927724,0.1120299,-0.003152698,-0.03472336,0.1133689,0.02000847,-0.03199217,0.002918452,-0.00606066,-0.0329135,0.0004910529,0.00980252,TWO
-0.05303805,0.05361363,-0.009434521,-0.02963789,0.1117719,-0.001326501,-0.02578962,0.1158989,0.02234727,-0.03034897,0.003929406,0.002567828,-0.02920547,0.001433939,0.0186044,TWO
-0.03109045,0.06889561,-0.00535208,-0.003954574,0.1167457,-0.002007395,0.003061615,0.1174382,0.02827883,-0.02989773,0.008740544,0.01108849,-0.02635507,0.008543342,0.02468669,TWO
-0.03363754,0.06324255,-0.02437371,0.0008469224,0.1170138,0.006866157,-0.01518602,0.1166579,0.03108642,-0.03418224,0.01540646,-0.01679096,-0.03691461,0.01094419,-0.002147108,TWO
-0.03012352,0.06291997,-0.02717131,0.009264141,0.1172032,0.01385307,-0.02097964,0.1146817,0.0364897,-0.03276673,0.02170029,-0.02717835,-0.03708713,0.01447409,-0.01297769,TWO
-0.02665736,0.06342593,-0.02968374,0.01474923,0.1163609,0.02087665,-0.02287108,0.1130655,0.04177544,-0.03261991,0.0299179,-0.032006,-0.03680807,0.01839492,-0.01947862,TWO
-0.02433009,0.06394449,-0.03043666,0.01634813,0.1156843,0.02411869,-0.02296008,0.1125596,0.04363394,-0.03215231,0.03439671,-0.0341509,-0.03614742,0.02074841,-0.02271569,TWO
-0.02256098,0.06435767,-0.03062892,0.01734269,0.11525,0.02580121,-0.02255419,0.1124678,0.04439101,-0.03203944,0.03852478,-0.03559718,-0.03564125,0.02293095,-0.0251855,TWO
-0.02016512,0.06409061,-0.03219342,0.0169745,0.1154585,0.02521497,-0.0233759,0.1135955,0.04114771,-0.03165536,0.04374403,-0.03853795,-0.03473148,0.02560928,-0.029118,TWO
-0.01439403,0.06236094,-0.03465256,0.01531303,0.1156,0.02518213,-0.02528424,0.1164517,0.03009114,-0.02469143,0.05495846,-0.04283538,-0.03083791,0.03636289,-0.03718394,TWO
-0.0275452,0.06479418,-0.02431324,0.01315647,0.1155055,0.02522641,-0.01743773,0.1124006,0.0469259,-0.03717808,0.04026529,-0.02947223,-0.0396319,0.02465591,-0.01966292,TWO
-0.03182171,0.06560937,-0.01701856,-0.006485343,0.115286,0.01377177,-0.02224572,0.1113028,0.04256797,-0.0299449,0.01077315,-0.01536268,-0.03456768,0.006868005,-0.001584053,TWO
-0.0340048,0.06417868,-0.01748437,-0.00671088,0.1152749,0.0122568,-0.02183697,0.1129169,0.03737035,-0.03127955,0.01139808,-0.0160484,-0.03494454,0.007479876,-0.002205014,TWO
-0.03561334,0.06314886,-0.01843497,-0.007231466,0.1154285,0.0109714,-0.02177191,0.1136652,0.0353272,-0.03231595,0.01162624,-0.01649722,-0.03561965,0.007726938,-0.00260064,TWO
-0.03692208,0.06265727,-0.01957116,-0.00806319,0.1156066,0.01074189,-0.02152157,0.1140705,0.03479651,-0.0334669,0.01100144,-0.01608363,-0.03640886,0.007319242,-0.002208918,TWO
-0.03492608,0.06366056,-0.02063748,-0.005264275,0.1160379,0.01210758,-0.02073555,0.1142584,0.03515542,-0.03344505,0.0118258,-0.01691797,-0.03671219,0.008037806,-0.002945542,TWO
-0.03433469,0.06374881,-0.02044994,-0.004449695,0.1160562,0.01262814,-0.02058824,0.1142948,0.03512278,-0.03299052,0.01219353,-0.01727632,-0.03647871,0.008324981,-0.003252983,TWO
-0.03410384,0.063732,-0.0201239,-0.004244603,0.1160547,0.012739,-0.02061567,0.1143248,0.03502131,-0.03273869,0.01234359,-0.01738447,-0.03628989,0.008411139,-0.00329265,TWO
-0.03347773,0.06345356,-0.01984674,-0.003193326,0.1159969,0.01341733,-0.02103794,0.1142834,0.03484958,-0.03179301,0.01341417,-0.01883435,-0.03591944,0.009229422,-0.00488469,TWO
-0.03370773,0.0634177,-0.02102154,-0.002503373,0.1161579,0.01415399,-0.02281301,0.1136524,0.03620124,-0.03217191,0.0139229,-0.02067667,-0.03643101,0.009714544,-0.006856292,TWO
