THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z
-0.03636438,0.06556779,-0.02812377,-0.0039443,0.1164988,0.001342118,-0.01434683,0.1165986,0.02531058,-0.03506716,0.01266012,-0.006154299,-0.03426161,0.008374393,0.009430826,TWO
-0.03596117,0.06618226,-0.02749068,-0.004000217,0.1163799,0.002307832,-0.01467455,0.1162536,0.02569285,-0.03464512,0.012281,-0.005913734,-0.03377043,0.007864416,0.0098418,TWO
-0.03542856,0.06667146,-0.02720124,-0.004073478,0.1162447,0.00286597,-0.01508249,0.1159804,0.02560946,-0.03417408,0.01194471,-0.005896479,-0.0333764,0.007453531,0.01000178,TWO
-0.03488174,0.06730929,-0.0273855,-0.004155159,0.116091,0.002939254,-0.01507298,0.1158175,0.0251407,-0.03369054,0.01154053,-0.005479902,-0.03277939,0.00702104,0.01060385,TWO
-0.0352545,0.06794807,-0.02765721,-0.004278786,0.1160304,0.002641767,-0.01416425,0.1158189,0.02515483,-0.03346215,0.01116875,-0.003843904,-0.03194825,0.006591767,0.01223117,TWO
-0.03659521,0.06800506,-0.02713227,-0.004472859,0.116024,0.001521051,-0.01277139,0.1160477,0.02480346,-0.03337212,0.01093319,-0.001870096,-0.03094061,0.006417751,0.01412129,TWO
-0.03924105,0.06760612,-0.02399868,-0.005163282,0.1162139,-0.0006475449,-0.01060346,0.1166375,0.02485132,-0.03350475,0.01134595,0.001117945,-0.02998651,0.006864786,0.01649427,TWO
-0.04095832,0.066762,-0.02254134,-0.00611145,0.1163319,-0.002141982,-0.01031128,0.1170196,0.02456179,-0.0337299,0.01159689,0.002302289,-0.03004149,0.007211715,0.01726803,TWO
-0.04234385,0.06557366,-0.02144724,-0.006411403,0.116489,-0.004520744,-0.0096175,0.1176963,0.02363554,-0.03455884,0.01293764,0.003044903,-0.0308075,0.008272946,0.01736438,TWO
-0.04288886,0.06467968,-0.02107748,-0.00622049,0.1165683,-0.00581795,-0.009232573,0.1181228,0.02308762,-0.03563707,0.01457247,0.002847075,-0.0317606,0.009225041,0.01676065,TWO
-0.04374135,0.06367713,-0.0202373,-0.006006055,0.116662,-0.006195694,-0.008688487,0.1183816,0.02330673,-0.03711378,0.01684433,0.002912223,-0.03264014,0.01011208,0.01626855,TWO
-0.04430669,0.06334034,-0.01890242,-0.005680278,0.116807,-0.004789829,-0.007968225,0.1182106,0.0249477,-0.03783114,0.01766798,0.003399789,-0.03306659,0.01053867,0.01650858,TWO
-0.04414266,0.06371149,-0.01842681,-0.00499659,0.1168924,-0.003698409,-0.006867871,0.1180556,0.02609468,-0.03772702,0.0178785,0.004047781,-0.03296512,0.01072645,0.0170027,TWO
-0.04354655,0.06444278,-0.01943374,-0.00434877,0.1169526,-0.002986401,-0.005935006,0.1179129,0.02689022,-0.03746383,0.01814577,0.004818261,-0.03279665,0.01082283,0.01753622,TWO
-0.04251716,0.0659759,-0.02262068,-0.003843427,0.1170316,-0.001605272,-0.005341791,0.1175316,0.02848279,-0.03687981,0.01895902,0.007147193,-0.03230322,0.010802,0.01902896,TWO
-0.04204306,0.06718555,-0.01964724,-0.002350628,0.1171378,0.0006822944,-0.003770858,0.1169934,0.03033507,-0.03562176,0.01929227,0.009957254,-0.03103919,0.0101842,0.02095744,TWO
-0.04117922,0.06741631,-0.01899451,-0.002127059,0.1171103,0.001800269,-0.00564386,0.1166125,0.03069672,-0.03503919,0.01952463,0.01013824,-0.03096579,0.009189844,0.02067277,TWO
-0.0411628,0.06765318,-0.01790506,-0.002373725,0.1170399,0.002109021,-0.00641004,0.1164407,0.03017056,-0.03433947,0.02017969,0.01179236,-0.03040419,0.008675218,0.02164203,TWO
-0.04200091,0.06785342,-0.01533991,-0.002990626,0.1170032,0.002537966,-0.005667649,0.1163025,0.03050241,-0.0336661,0.02009729,0.01389465,-0.02915946,0.008219898,0.0233694,TWO
-0.04274496,0.06782663,-0.009932905,-0.003417887,0.1169726,0.003272831,-0.004041187,0.1161003,0.03138027,-0.03309626,0.01884907,0.01563105,-0.02737725,0.007781595,0.02532721,TWO
-0.0430356,0.06654182,-0.003733575,-0.003803246,0.1169244,0.003130555,-0.003517702,0.1161516,0.03096274,-0.03251728,0.01831406,0.01624137,-0.02676852,0.007683188,0.02601659,TWO
-0.04348268,0.06448504,0.00134787,-0.00463824,0.1168771,0.00310114,-0.003895812,0.116187,0.03064737,-0.0323215,0.01753509,0.01637635,-0.02647374,0.00722003,0.02628908,TWO
-0.04398845,0.06248325,0.003870338,-0.005455337,0.1168586,0.002470225,-0.004787944,0.1163827,0.02975246,-0.03259449,0.01671427,0.01592442,-0.02645636,0.006815404,0.02616712,TWO
-0.04432095,0.06100109,0.004918963,-0.005685024,0.1168556,0.002156526,-0.005301349,0.1165071,0.02929553,-0.03314393,0.01629946,0.01530668,-0.02669901,0.006628573,0.02577177,TWO
-0.04455497,0.06004959,0.005484849,-0.00565929,0.1168537,0.002308398,-0.005476125,0.1164822,0.02944377,-0.03362059,0.01618114,0.01493341,-0.02692328,0.006538898,0.02545923,TWO
-0.04445199,0.05963132,0.005944729,-0.005325131,0.1168454,0.002760172,-0.005484059,0.1163127,0.02990004,-0.03410342,0.01654023,0.01483196,-0.0270792,0.006688178,0.02530199,TWO
-0.04415064,0.05921355,0.007285267,-0.004750997,0.1168025,0.003982961,-0.005322278,0.1158361,0.03121534,-0.03513733,0.0171231,0.01510391,-0.02709107,0.006714135,0.02542236,TWO
-0.04389855,0.05949295,0.006108344,-0.004205808,0.1167345,0.004817903,-0.006124251,0.1153697,0.03189152,-0.03602182,0.01760578,0.01437843,-0.02777028,0.00686422,0.02467418,TWO
-0.04356715,0.06224912,-0.00273633,-0.004580855,0.1167232,0.003807932,-0.00856337,0.1155998,0.03022659,-0.03644166,0.01897514,0.0126276,-0.02948534,0.007444203,0.02269703,TWO
-0.04204981,0.06503931,-0.01150894,-0.005185351,0.1166519,0.003560483,-0.0103241,0.1156013,0.02969456,-0.03664613,0.02181175,0.01222482,-0.03114756,0.00867179,0.02106968,TWO
-0.04100215,0.06757554,-0.01794282,-0.005532272,0.1166382,0.004511684,-0.01090518,0.115331,0.03145865,-0.03746134,0.0245235,0.01305249,-0.03219184,0.00993526,0.02083471,TWO
-0.04085722,0.06808454,-0.01598102,-0.004666343,0.1168093,0.003575921,-0.008356683,0.1156132,0.03209606,-0.03664453,0.02802175,0.01557791,-0.03142824,0.01093504,0.02228945,TWO
-0.04124237,0.0672456,-0.01330212,-0.004617155,0.1170055,0.001678288,-0.007005997,0.1163683,0.03112227,-0.03690135,0.03307298,0.01731029,-0.031618,0.01239383,0.02278125,TWO
-0.04153194,0.0666292,-0.009273857,-0.004058547,0.1171245,0.002064914,-0.005253591,0.1164616,0.03195015,-0.03663069,0.03692868,0.01991627,-0.03119726,0.01306951,0.02396253,TWO
-0.04217198,0.06417534,-0.001844525,-0.003765419,0.1172746,0.0007871389,-0.003137961,0.1171273,0.03065026,-0.03684068,0.05190337,0.02666616,-0.03091578,0.01316684,0.0246771,TWO
-0.04264013,0.06190005,0.002577662,-0.003522888,0.1173491,0.000328362,-0.002690181,0.1174048,0.02990559,-0.03394731,0.0821901,0.03948972,-0.03107079,0.01295277,0.02462775,TWO
-0.04290846,0.06131184,0.002789199,-0.002914429,0.117378,8.434057E-05,-0.002782777,0.117485,0.02956504,-0.02549654,0.09421864,0.04519132,-0.03140587,0.01305583,0.02410519,TWO
-0.04319148,0.05965397,0.004504919,-0.002743959,0.1172915,0.0006659329,-0.004337884,0.117137,0.02970111,-0.01615366,0.09874237,0.05011329,-0.03218742,0.01280457,0.0239985,TWO
-0.04275036,0.05953076,0.0005065799,-0.003821559,0.1167937,0.004139334,-0.009518787,0.1159513,0.03093949,-0.02709389,0.0954577,0.04709807,-0.0343049,0.01229018,0.02220881,TWO
-0.03927828,0.06850085,-0.01934767,-0.004310675,0.1164472,0.006129205,-0.01205963,0.1152865,0.0308058,-0.04032894,0.02741075,0.01272863,-0.03464217,0.01137441,0.02023661,TWO
-0.03764198,0.07045001,-0.01832187,-0.00235261,0.116784,0.005399585,-0.006365314,0.1158243,0.03215867,-0.03647012,0.02476901,0.01437366,-0.03100172,0.01203281,0.02321512,TWO
-0.0402364,0.06777707,-0.008159608,-0.003508672,0.1170768,0.001839697,-0.003190152,0.1171204,0.02999046,-0.03706851,0.03779757,0.02123871,-0.029414,0.01221669,0.02501068,TWO
-0.04110755,0.06580874,-0.002728641,-0.003512733,0.1171308,0.001578569,-0.002847232,0.1172557,0.02991062,-0.03810458,0.04531062,0.02399004,-0.02964582,0.01215068,0.024903,TWO
-0.04283741,0.06092539,0.002732962,-0.003321528,0.1171913,3.018975E-05,-0.004202433,0.1173535,0.029383,-0.04043525,0.07722494,0.03476533,-0.03149091,0.01266864,0.02363482,TWO
-0.04340647,0.0611608,-0.003500372,-0.00360655,0.1170957,0.0004178584,-0.00839594,0.1168078,0.02931401,-0.04046984,0.08602405,0.03583583,-0.03390406,0.01338518,0.02085051,TWO
-0.04090905,0.06460625,-0.01979908,-0.004801072,0.1168912,-0.0002931654,-0.01263905,0.1170996,0.02661571,-0.04714284,0.08638912,0.02779391,-0.03707854,0.01351982,0.01523319,TWO
-0.03783288,0.06538272,-0.02707922,-0.005341999,0.1168415,0.0009759068,-0.01559473,0.1167933,0.02659148,-0.05265099,0.08449784,0.02199864,-0.03879933,0.01295251,0.01108235,TWO
-0.02488828,0.0665141,-0.03200886,0.000412032,0.1161405,0.01372182,-0.0201227,0.1150003,0.03037035,-0.03277085,0.02316344,-0.01298168,-0.03706226,0.01169556,-0.00282681,TWO
-0.01702138,0.06351885,-0.03558055,0.002525859,0.1155155,0.0171248,-0.02460909,0.1158166,0.02435732,-0.024627,0.02824694,-0.02472469,-0.03348682,0.01717249,-0.01635161,TWO
-0.01798056,0.05592823,-0.03746623,0.007897802,0.1142483,0.02522182,-0.02570226,0.1170065,0.0234583,-0.02699136,0.0802899,-0.03395689,-0.02756312,0.03781796,-0.03214562,TWO
-0.02159649,0.05566022,-0.0353533,0.01158369,0.1138076,0.02797097,-0.0258926,0.1162925,0.02815968,-0.03518917,0.09425506,-0.02033126,-0.03439789,0.05343595,-0.03235579,TWO
-0.02330627,0.05550587,-0.03469065,0.01175349,0.1139358,0.02769679,-0.02489539,0.1165355,0.02807915,-0.03540432,0.09047598,-0.02323744,-0.03599581,0.05301809,-0.03227496,TWO
-0.02244028,0.05540311,-0.03548458,0.009941563,0.1143049,0.02608287,-0.02491733,0.1169993,0.02599642,-0.03428855,0.0887841,-0.02582216,-0.03528912,0.05145115,-0.0326671,TWO
-0.0218614,0.05602482,-0.03485101,0.009154677,0.1140139,0.02664867,-0.02436932,0.1169315,0.02686107,-0.03333334,0.08858868,-0.02557695,-0.03450837,0.05084994,-0.03211862,TWO
-0.02132735,0.05690947,-0.03410998,0.008428156,0.1137877,0.02706701,-0.02410909,0.1167509,0.02786621,-0.0320859,0.08579841,-0.0267466,-0.03388994,0.04942417,-0.03155133,TWO
-0.0222301,0.0573512,-0.03320229,0.009287104,0.1134298,0.02855438,-0.02345287,0.1164156,0.02945364,-0.03083025,0.08110404,-0.02870357,-0.03317226,0.04693726,-0.03137594,TWO
-0.0229697,0.0574668,-0.03296837,0.00857871,0.1137237,0.02713478,-0.02372239,0.1163071,0.02940488,-0.02794243,0.06844682,-0.03007841,-0.03272253,0.04321289,-0.03056389,TWO
-0.02300852,0.05749303,-0.03306434,0.008384541,0.1138716,0.02644911,-0.02374971,0.1163471,0.02911156,-0.02723039,0.06555665,-0.03041005,-0.0324005,0.04174414,-0.0303795,TWO
-0.02353884,0.05678529,-0.03420907,0.007872127,0.1146499,0.0226329,-0.02358544,0.1169823,0.02612406,-0.02804499,0.06451312,-0.03181764,-0.03220981,0.03771141,-0.0301387,TWO
-0.022544,0.05619147,-0.03557381,0.007771559,0.1150302,0.02060747,-0.02341975,0.1176029,0.02335635,-0.02846565,0.0679884,-0.03287315,-0.03179521,0.03776717,-0.03113654,TWO
-0.02135783,0.05594003,-0.03652492,0.007752575,0.1152685,0.01951233,-0.02337771,0.1180416,0.02134639,-0.02871592,0.07064876,-0.03376001,-0.03174162,0.03918377,-0.03236496,TWO
-0.02179382,0.05699003,-0.03508854,0.007020697,0.115198,0.02060422,-0.02401192,0.1176358,0.02277654,-0.031518,0.07065925,-0.03305197,-0.03462845,0.04121557,-0.03097734,TWO
-0.02245993,0.05780536,-0.03370848,0.006009102,0.1149613,0.02181402,-0.0249021,0.1170157,0.02439973,-0.03322457,0.07032624,-0.0315367,-0.03591276,0.04120627,-0.02979147,TWO
-0.02308718,0.05916896,-0.03155139,0.005041204,0.1145489,0.02366853,-0.02560825,0.1161702,0.0270384,-0.0348038,0.06945139,-0.0300124,-0.03719154,0.04108047,-0.02823365,TWO
-0.02545131,0.06016791,-0.02885514,0.003884844,0.1141985,0.02469072,-0.02604681,0.1149612,0.03090063,-0.0373544,0.06707075,-0.02855012,-0.03843912,0.0379698,-0.02511662,TWO
-0.02637128,0.06134889,-0.02739355,0.002325118,0.1140916,0.02487141,-0.0270958,0.1139351,0.03320765,-0.03707183,0.05990431,-0.03023961,-0.03805441,0.03311616,-0.02325165,TWO
-0.02852977,0.06171423,-0.02663565,0.0004609451,0.1142624,0.02463192,-0.02823978,0.112835,0.03539842,-0.03521272,0.04677197,-0.02975106,-0.03786822,0.02667299,-0.01993635,TWO
-0.03035058,0.061012,-0.02760643,-0.0006469712,0.1148615,0.02204782,-0.02819496,0.1128955,0.03460866,-0.03227494,0.03542155,-0.02823767,-0.03695209,0.02095857,-0.017187,TWO
-0.03121212,0.06031066,-0.02852207,-0.0008456558,0.1152316,0.02023667,-0.02802304,0.1131706,0.03345606,-0.0308062,0.03083527,-0.02727464,-0.03646079,0.01874208,-0.01600531,TWO
-0.03365677,0.05831519,-0.02943856,-0.000800021,0.1158643,0.01652098,-0.02769771,0.1137861,0.03032017,-0.02812401,0.02333584,-0.02459258,-0.03568787,0.01511309,-0.013161,TWO
-0.03451379,0.05682656,-0.03008026,-0.0002155229,0.1161962,0.01384881,-0.02756763,0.1145037,0.02601734,-0.02750284,0.02257732,-0.02468142,-0.03550065,0.01484969,-0.01283595,TWO
-0.0342391,0.05530527,-0.03201079,9.052455E-05,0.1165017,0.01115143,-0.02798099,0.1151493,0.02074319,-0.02772196,0.02386996,-0.02548391,-0.03554384,0.01569,-0.01394278,TWO
-0.03063878,0.05547759,-0.03513786,0.001339652,0.1165089,0.01112291,-0.02798932,0.1157303,0.01705596,-0.02768715,0.02860731,-0.02855548,-0.03513876,0.01819342,-0.01798746,TWO
-0.02477024,0.05683112,-0.03695628,0.002934374,0.1161731,0.01337168,-0.02699019,0.1166436,0.01638058,-0.02892238,0.0426195,-0.03277752,-0.0343309,0.02422094,-0.02386689,TWO
-0.02194031,0.05690849,-0.03709725,0.004047289,0.1157768,0.01562983,-0.02634589,0.1172857,0.01765445,-0.03149289,0.05934662,-0.03486368,-0.0339419,0.03071958,-0.02768728,TWO
-0.02017614,0.05716491,-0.03649145,0.004858188,0.115131,0.02018982,-0.02679136,0.1171501,0.02106294,-0.03150482,0.06903291,-0.03380823,-0.03335963,0.03678903,-0.02989501,TWO
-0.0196955,0.05749372,-0.0356276,0.005643412,0.1143932,0.02476031,-0.02745955,0.1164857,0.02502182,-0.02972711,0.06985912,-0.0330205,-0.03275043,0.04000852,-0.03033829,TWO
-0.0199623,0.05754066,-0.03450471,0.007186323,0.1132478,0.03035751,-0.02773561,0.1154616,0.03010172,-0.02756175,0.07027426,-0.03212661,-0.03212709,0.04344153,-0.03014654,TWO
-0.02034659,0.05723569,-0.0341078,0.008528858,0.1126699,0.0326038,-0.02714358,0.1150747,0.03239846,-0.02572473,0.06958264,-0.03105676,-0.03172163,0.04552415,-0.0298582,TWO
-0.01764864,0.05821705,-0.03385437,0.01043358,0.1121047,0.03493866,-0.02644622,0.1150109,0.03338799,-0.02416972,0.07388327,-0.02916786,-0.03054353,0.05065444,-0.03176469,TWO
-0.01423355,0.06058502,-0.03178367,0.01151831,0.1110669,0.03857192,-0.0255564,0.1145647,0.03593522,-0.02393495,0.08130056,-0.02585053,-0.02893126,0.05493906,-0.03241685,TWO
-0.01131626,0.06330827,-0.02842566,0.01324328,0.1093983,0.04353014,-0.0244728,0.1133015,0.04059091,-0.02392168,0.08705148,-0.02310574,-0.02674189,0.05577859,-0.03223684,TWO
-0.007720649,0.06379071,-0.02941906,0.01329184,0.1103322,0.04220235,-0.02416602,0.1144823,0.03749478,-0.01740626,0.07694763,-0.03126428,-0.02369224,0.05373189,-0.03523016,TWO
-0.004502244,0.06440857,-0.02910918,0.01542827,0.110117,0.04273114,-0.02156286,0.115069,0.03741303,-0.009117223,0.06487378,-0.03645223,-0.02072853,0.05243722,-0.03567344,TWO
-0.003578775,0.06381983,-0.02959159,0.0182459,0.1104179,0.04085049,-0.0179277,0.1160574,0.03598654,-0.004434004,0.05403641,-0.03899342,-0.01855291,0.0476298,-0.03535199,TWO
-0.004592776,0.06168398,-0.03202075,0.01719753,0.1120589,0.03589949,-0.01710558,0.1176156,0.03030875,-0.002527326,0.04403976,-0.03970695,-0.01791651,0.04175535,-0.0351758,TWO
-0.006397747,0.06040168,-0.03298491,0.01535347,0.1128193,0.03380454,-0.01728807,0.1180739,0.02799159,-0.003004491,0.04005951,-0.03880829,-0.01871756,0.0383389,-0.03398538,TWO
-0.00795304,0.05984461,-0.03300667,0.01413985,0.1130181,0.03310218,-0.01739989,0.1180652,0.02769184,-0.003970586,0.03877199,-0.03765821,-0.01959137,0.03654978,-0.03271645,TWO
-0.008765101,0.05970952,-0.03289437,0.01450759,0.1128651,0.03285947,-0.01620067,0.1180317,0.02840048,-0.00470461,0.03631693,-0.03574282,-0.01997127,0.03423908,-0.03122351,TWO
-0.009034447,0.05986673,-0.0321216,0.0156052,0.112516,0.03317347,-0.01618929,0.117759,0.02933604,-0.004597813,0.03415734,-0.03438389,-0.01956218,0.03139609,-0.03014636,TWO
-0.009235509,0.05968094,-0.03219414,0.01591711,0.1126195,0.03238901,-0.01679222,0.1177332,0.02886128,-0.004626006,0.03257421,-0.03375813,-0.01955684,0.02932909,-0.02955043,TWO
-0.009167895,0.05973989,-0.03216058,0.01624388,0.112631,0.0321615,-0.01726124,0.1176744,0.02875087,-0.004624784,0.03246021,-0.03374171,-0.01944423,0.02866325,-0.02953303,TWO
-0.008849062,0.06038272,-0.03153193,0.01687789,0.1124845,0.03233108,-0.01804608,0.1174256,0.02897525,-0.004781112,0.03241062,-0.03353065,-0.01928685,0.02769315,-0.0294497,TWO
-0.009072401,0.06076288,-0.03128713,0.01727968,0.1126772,0.0314458,-0.0181845,0.117477,0.02847216,-0.005580992,0.03239056,-0.0334439,-0.01972467,0.02731508,-0.02941883,TWO
-0.009282544,0.0608997,-0.03125733,0.01741685,0.1128322,0.03082636,-0.01821113,0.1175442,0.02810577,-0.00612314,0.03248313,-0.03346354,-0.02005342,0.02728945,-0.02946362,TWO
-0.009702988,0.06098387,-0.03201276,0.0172465,0.1134416,0.02847698,-0.01790158,0.1180005,0.02615944,-0.007589698,0.03308469,-0.03356427,-0.02099869,0.02780256,-0.02982092,TWO
-0.01039592,0.06070572,-0.03323114,0.01625632,0.1141297,0.0260303,-0.0178172,0.1184576,0.02406463,-0.00921125,0.03430909,-0.03388816,-0.02224138,0.02900314,-0.03030822,TWO
-0.01068202,0.06062376,-0.0336799,0.01572099,0.1144103,0.02501979,-0.01799044,0.1185934,0.02326086,-0.01001212,0.03543171,-0.03419948,-0.02287572,0.02994657,-0.03061751,TWO
-0.01225147,0.06020439,-0.03508842,0.01540422,0.1150031,0.02313837,-0.01799271,0.118866,0.02242526,-0.0132958,0.04081389,-0.03575122,-0.0254498,0.03379649,-0.03169468,TWO
-0.01500364,0.05942765,-0.03598922,0.01576926,0.1153994,0.02130991,-0.01794671,0.118919,0.02242914,-0.01693229,0.04493269,-0.03707576,-0.02823406,0.03565598,-0.03162244,TWO
-0.01673544,0.05881619,-0.0366694,0.01522955,0.1158056,0.01955283,-0.01875516,0.1189275,0.02170956,-0.01933188,0.04659924,-0.03793746,-0.02998772,0.03587705,-0.03154474,TWO
-0.02488444,0.05441245,-0.03877929,0.01206549,0.1169524,0.01204398,-0.02097258,0.1192563,0.01751226,-0.02676764,0.04642963,-0.03799522,-0.03609918,0.03548834,-0.02971849,TWO
-0.03753155,0.05231076,-0.03168032,0.007220037,0.117483,0.007308662,-0.0214503,0.1182809,0.02244365,-0.03682099,0.03795674,-0.02732319,-0.0424152,0.02673519,-0.01730326,TWO
-0.0416603,0.05154997,-0.02833518,0.003678888,0.1177396,0.005782694,-0.02295695,0.1174211,0.02455464,-0.03878386,0.03066164,-0.02399269,-0.04298657,0.02144346,-0.01179093,TWO
-0.04315045,0.05054039,-0.02923486,-0.00372342,0.1178944,0.001569837,-0.02894481,0.1160639,0.02216807,-0.03738079,0.01778379,-0.02416632,-0.04026118,0.01240742,-0.008588165,TWO
-0.04179638,0.05175579,-0.03027588,-0.006917842,0.1175179,0.002949327,-0.0311946,0.1151389,0.02257845,-0.03508817,0.01353985,-0.02532759,-0.03830267,0.009381294,-0.009284467,TWO
-0.04109208,0.05292964,-0.0306772,-0.0092685,0.1172222,0.004383326,-0.03305456,0.1142558,0.02406392,-0.03359942,0.01138127,-0.0257467,-0.03742398,0.00790298,-0.01012003,TWO
-0.03887196,0.05532748,-0.03149503,-0.01048475,0.1169378,0.006300151,-0.03445865,0.113398,0.02597687,-0.03163162,0.010214,-0.02698094,-0.03642274,0.006998181,-0.01223767,TWO
-0.03548685,0.0586268,-0.0312525,-0.01054022,0.1165675,0.01091516,-0.0359235,0.1119638,0.03027761,-0.03287561,0.0143244,-0.03106561,-0.03729823,0.009397298,-0.01668406,TWO
-0.03151117,0.0634068,-0.02814507,-0.008846991,0.1158028,0.01801968,-0.03521148,0.1102435,0.03709865,-0.03917963,0.0257645,-0.0351631,-0.0409587,0.01648659,-0.02048403,TWO
-0.02769024,0.0680145,-0.02250561,-0.004619986,0.1141896,0.0270052,-0.03377918,0.1079256,0.04363626,-0.04174072,0.03810418,-0.03459358,-0.04247802,0.02456197,-0.02177405,TWO
-0.02719142,0.0689044,-0.01844892,-0.0006687567,0.113108,0.03179187,-0.03356311,0.1065495,0.04622966,-0.04150858,0.04464945,-0.03302127,-0.04180339,0.02848101,-0.02184439,TWO
-0.02726419,0.06827161,-0.01789334,0.001405187,0.113083,0.03189307,-0.03388894,0.1074964,0.04303858,-0.04083985,0.04892498,-0.03318897,-0.04029208,0.02977139,-0.0231196,TWO
-0.02734168,0.06813946,-0.01740783,0.002887286,0.1126849,0.03350484,-0.03418935,0.1080267,0.04075503,-0.04114362,0.05244321,-0.03221542,-0.03883504,0.02907431,-0.02366421,TWO
-0.02488891,0.06925994,-0.01765126,0.004144989,0.1118545,0.03666994,-0.03492536,0.1085195,0.0374431,-0.03976075,0.05453542,-0.03205228,-0.03691413,0.02842173,-0.02485359,TWO
-0.02228063,0.07044414,-0.0172469,0.005542479,0.1102756,0.04171467,-0.03471553,0.108373,0.03800553,-0.03803135,0.05528373,-0.03039694,-0.03577878,0.02879974,-0.02536914,TWO
-0.02057102,0.07112947,-0.01756993,0.005286686,0.1092763,0.04451114,-0.03441325,0.1083327,0.0392783,-0.03723778,0.0548549,-0.02911359,-0.03528374,0.02849838,-0.02547452,TWO
-0.02027399,0.07143104,-0.0175997,0.004209816,0.108817,0.04554307,-0.03445965,0.1080976,0.03868708,-0.03680924,0.05271852,-0.02782184,-0.03528862,0.02711391,-0.02449864,TWO
-0.0199174,0.07172915,-0.01841432,0.001992308,0.1093774,0.0440039,-0.03493617,0.1085945,0.03450763,-0.03583983,0.04844725,-0.02791059,-0.03522274,0.02452612,-0.02312285,TWO
-0.02037922,0.07139859,-0.01982188,0.001137488,0.1105503,0.04058731,-0.03415154,0.1098238,0.02894047,-0.03471207,0.04455215,-0.02846175,-0.03504698,0.02206573,-0.02174258,TWO
-0.02184309,0.07034507,-0.02085114,0.001970604,0.1115879,0.03725809,-0.03292573,0.1105313,0.02552837,-0.03440089,0.04331619,-0.0296739,-0.03465597,0.02048653,-0.02143306,TWO
-0.02513922,0.06896847,-0.02032146,0.003102899,0.1117674,0.0364874,-0.03162721,0.1113324,0.02842036,-0.03640472,0.04506126,-0.02918157,-0.03586648,0.02140042,-0.02146974,TWO
-0.02770764,0.06860217,-0.01786488,0.005287692,0.1112841,0.03775108,-0.03117832,0.1105561,0.02959904,-0.03903409,0.04833817,-0.02782226,-0.03744651,0.02413785,-0.02107871,TWO
-0.02846274,0.06867659,-0.01670781,0.006222382,0.1111305,0.03821036,-0.03142658,0.1100934,0.02974617,-0.04003041,0.04952058,-0.0273914,-0.03787015,0.0248569,-0.02085155,TWO
-0.02898377,0.0686703,-0.0159395,0.00731498,0.1119078,0.03605291,-0.03470657,0.1087867,0.02176884,-0.04165245,0.0514707,-0.02897081,-0.03797277,0.02525803,-0.02139947,TWO
-0.02964922,0.06812307,-0.01659185,0.006956965,0.1127349,0.03351557,-0.03794567,0.1037848,0.003640383,-0.04250382,0.05196375,-0.03116798,-0.03805071,0.02530682,-0.02235192,TWO
-0.02940219,0.06809649,-0.01682395,0.006988898,0.1128375,0.03325012,-0.0380447,0.1016286,-0.001511186,-0.04239192,0.05282387,-0.03194901,-0.03789917,0.02586943,-0.02308321,TWO
-0.02885398,0.0673084,-0.01835832,0.00773517,0.1131108,0.03228602,-0.03541926,0.1008247,-0.00662753,-0.04121995,0.05578592,-0.03254631,-0.03732275,0.02790657,-0.02469257,TWO
-0.03028312,0.06651881,-0.01829419,0.008727618,0.1130188,0.0325515,-0.0350407,0.1036791,0.0001470745,-0.04254477,0.05551049,-0.0308502,-0.03819995,0.02738193,-0.02309868,TWO
-0.03116789,0.06594157,-0.01897413,0.008541875,0.1132383,0.03216264,-0.03530148,0.1060531,0.005939335,-0.04338328,0.05419603,-0.030642,-0.03870203,0.02623522,-0.02248299,TWO
-0.03184749,0.06552231,-0.02002129,0.00751999,0.1135115,0.03176522,-0.03069205,0.1110016,0.03485921,-0.04486335,0.05230397,-0.02870706,-0.03964098,0.02398401,-0.02106225,TWO
-0.03119958,0.06592044,-0.02034852,0.006804243,0.1135392,0.03191113,-0.02837837,0.1100253,0.04272586,-0.04482858,0.0511488,-0.02792433,-0.03968877,0.02293986,-0.02040651,TWO
-0.03102427,0.06614342,-0.02022845,0.006452866,0.1134803,0.03220546,-0.02781089,0.1094566,0.04485768,-0.04460939,0.0499565,-0.02744806,-0.0397427,0.02232915,-0.01980942,TWO
-0.02986925,0.06682742,-0.0205093,0.005820014,0.1134385,0.03248096,-0.02770564,0.1089494,0.04520249,-0.04314695,0.04719695,-0.02698874,-0.03936946,0.02120882,-0.0190264,TWO
-0.02938426,0.06702068,-0.02042538,0.006053127,0.1132652,0.03290793,-0.02767638,0.1090526,0.0443325,-0.04180156,0.04584968,-0.02694929,-0.03877166,0.02060893,-0.01865274,TWO
-0.02919788,0.06711265,-0.02038756,0.006100789,0.1132052,0.03306791,-0.02791148,0.1091444,0.04369685,-0.04128835,0.04527178,-0.02692494,-0.03854013,0.02038831,-0.01850322,TWO
-0.02839073,0.0673947,-0.02042454,0.006335147,0.1130672,0.03322902,-0.02869833,0.1097177,0.04035628,-0.04044093,0.04514197,-0.02722675,-0.03805464,0.02067718,-0.01865751,TWO
