THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.001540173,0.103018,-0.02241918,-0.02773106,0.01683626,-0.03813908,-0.03122617,0.00713256,-0.04083946,-0.02698861,-0.006312162,-0.03351787,-0.02856381,-0.01689765,-0.02207071,60.09441,11.82577,16.30677,21.09517,THUMB
0.002018236,0.1028579,-0.02278739,-0.0264961,0.01820448,-0.03669503,-0.03028406,0.008256465,-0.03929052,-0.0255073,-0.00579986,-0.03127542,-0.02806404,-0.01647115,-0.02039269,58.90093,12.57932,17.69722,22.2527,THUMB
0.003401909,0.1026064,-0.02416927,-0.02513487,0.01818606,-0.0357388,-0.02885538,0.007994175,-0.03831065,-0.02366405,-0.006158799,-0.02957928,-0.02708589,-0.01677075,-0.01931384,58.01065,13.25709,18.77171,23.05752,THUMB
0.00328671,0.101244,-0.02831137,-0.02481644,0.01660699,-0.03552884,-0.02839133,0.005968302,-0.03754514,-0.02287198,-0.007738769,-0.02785057,-0.02657232,-0.01798314,-0.01736227,57.73809,13.89892,19.47999,23.78884,THUMB
0.004264845,0.1002407,-0.03100914,-0.0244313,0.01563039,-0.03583953,-0.02779306,0.004690915,-0.03744802,-0.02212932,-0.008709639,-0.02691254,-0.02612352,-0.018655,-0.01628932,57.88461,14.24971,19.97953,24.22619,THUMB
0.005555378,0.09937379,-0.03289381,-0.02401492,0.01467785,-0.03708166,-0.0268393,0.003577113,-0.03823036,-0.02113669,-0.009667367,-0.02678931,-0.02536841,-0.01921245,-0.01590696,58.566,14.15508,20.44402,24.51148,THUMB
0.007509477,0.09908813,-0.0326463,-0.02340995,0.01454958,-0.03849992,-0.02588775,0.003449053,-0.03967446,-0.02034871,-0.009920359,-0.02748546,-0.02481027,-0.01899713,-0.01644996,59.37734,13.84683,20.61514,24.36513,THUMB
0.009854911,0.09991528,-0.03046992,-0.02228994,0.01552776,-0.03944409,-0.02452851,0.00452897,-0.04101339,-0.01912146,-0.00938797,-0.02842453,-0.02391232,-0.01846001,-0.01763844,59.72162,13.57406,20.95747,24.36323,THUMB
0.01171442,0.09963045,-0.03185207,-0.02250099,0.01541421,-0.03995857,-0.02488624,0.004557878,-0.04158017,-0.01950278,-0.009352624,-0.02889919,-0.0242255,-0.01817873,-0.01774505,60.01458,13.2883,20.62179,24.25087,THUMB
0.01287303,0.09918851,-0.03299588,-0.02278059,0.01463565,-0.04066673,-0.02525789,0.003940165,-0.04227567,-0.01982436,-0.009745598,-0.02934569,-0.02447824,-0.01821736,-0.01788479,60.92868,12.95215,20.20831,23.90754,THUMB
0.01462777,0.09873903,-0.03380942,-0.02220928,0.01368734,-0.04224747,-0.02478582,0.003204733,-0.04399455,-0.01942115,-0.01032177,-0.03050733,-0.02425583,-0.01837584,-0.01882085,62.02097,12.4778,19.79733,23.4067,THUMB
0.015995,0.09812644,-0.03492483,-0.02192025,0.01239747,-0.04402515,-0.02457704,0.002117127,-0.04583043,-0.01906801,-0.01118019,-0.03155407,-0.02403844,-0.01879019,-0.01955682,63.27558,11.94068,19.41943,22.96563,THUMB
0.01674322,0.09731507,-0.03659031,-0.0224118,0.01092869,-0.04590091,-0.0252513,0.000831753,-0.04767144,-0.01932088,-0.01220053,-0.03260493,-0.02418349,-0.01936424,-0.02008694,64.50398,11.3483,18.92082,22.47415,THUMB
0.0171248,0.09721559,-0.03633443,-0.0235996,0.01081863,-0.04683161,-0.02670303,0.0008672178,-0.04863715,-0.02030476,-0.01230964,-0.03335306,-0.02485223,-0.01938358,-0.02046764,65.34898,10.94679,18.5654,22.06864,THUMB
0.01688601,0.09720649,-0.03597257,-0.02478268,0.01104555,-0.04680604,-0.02795341,0.001104653,-0.04845741,-0.02116042,-0.01220873,-0.03315109,-0.02540874,-0.01934296,-0.0200862,65.68976,10.84718,18.55087,22.07154,THUMB
0.01577449,0.09705284,-0.03645831,-0.02637417,0.01126999,-0.04579157,-0.02936618,0.00117588,-0.04698834,-0.02225107,-0.01215038,-0.03197238,-0.02605335,-0.01944062,-0.01876408,65.52806,11.01523,18.74852,22.41222,THUMB
0.01434652,0.09689847,-0.03715602,-0.02728102,0.01111692,-0.04492664,-0.03015962,0.0009125471,-0.04581201,-0.02295797,-0.01226497,-0.03111467,-0.02645032,-0.01957881,-0.01778796,65.26404,11.18321,18.79536,22.61267,THUMB
0.0112837,0.09696895,-0.03758955,-0.02869474,0.01178512,-0.04213962,-0.0313727,0.001214653,-0.04245499,-0.02458606,-0.01174459,-0.02893725,-0.02739221,-0.0194557,-0.0155476,63.95991,11.90102,18.89799,23.25991,THUMB
0.009552967,0.09698334,-0.03753036,-0.02865661,0.01220784,-0.04026988,-0.03124929,0.001347125,-0.04028928,-0.02510476,-0.01132426,-0.02750129,-0.02775485,-0.01934594,-0.01421776,62.90482,12.57942,18.97771,23.79778,THUMB
0.008639134,0.09688655,-0.03820211,-0.02848896,0.01230395,-0.03910989,-0.03100945,0.001274467,-0.03892028,-0.02520555,-0.01115456,-0.02646396,-0.02784132,-0.01933277,-0.01326188,62.11676,13.03181,19.10317,24.21969,THUMB
0.0064731,0.09526849,-0.04356125,-0.02847293,0.01169428,-0.03603575,-0.03074103,0.0002356768,-0.03475934,-0.02574792,-0.01128304,-0.02281407,-0.02826554,-0.01935393,-0.009616524,59.83341,14.34295,19.6807,25.20341,THUMB
0.004357722,0.09466416,-0.04664633,-0.029895,0.01299003,-0.03183597,-0.03240863,0.001289308,-0.0297662,-0.02796646,-0.01024073,-0.01887748,-0.02975407,-0.01833773,-0.005811423,57.51833,15.45915,20.38726,25.28836,THUMB
0.004096862,0.09409073,-0.0493179,-0.03078842,0.01426888,-0.02908552,-0.0337421,0.002525896,-0.02657247,-0.02957986,-0.009286165,-0.01627386,-0.03093685,-0.01739633,-0.003350616,56.08847,16.06322,20.92871,25.01694,THUMB
0.008093858,0.09425804,-0.05036375,-0.02946513,0.02056634,-0.02093479,-0.03402244,0.009647638,-0.0178448,-0.03175893,-0.003283292,-0.00902003,-0.03332966,-0.01237321,0.003316432,51.83053,17.09942,22.99304,25.50445,THUMB
0.004568197,0.09535807,-0.04826689,-0.02815477,0.02270222,-0.01737314,-0.03304884,0.01193926,-0.013722,-0.0314098,-0.001140833,-0.005432039,-0.03321179,-0.01073298,0.006833404,47.95147,17.95101,24.02876,26.15023,THUMB
0.0003489368,0.09553906,-0.04730275,-0.02817921,0.02265421,-0.01605761,-0.03289501,0.0116812,-0.0118247,-0.03094934,-0.001300484,-0.003512174,-0.03233938,-0.0107981,0.008847535,46.29583,18.65696,24.63375,26.36883,THUMB
-0.007385183,0.09495878,-0.04359502,-0.02844441,0.02238169,-0.01480469,-0.03254169,0.01075357,-0.008538306,-0.02969316,-0.001832187,0.0001568496,-0.02996913,-0.01064315,0.012817,43.30572,20.61851,25.90081,26.69067,THUMB
-0.01192732,0.09427881,-0.03855121,-0.02895583,0.02248004,-0.01276365,-0.03274095,0.01086947,-0.006358415,-0.02919241,-0.001716554,0.002447039,-0.02847955,-0.01024777,0.01525739,42.03055,20.72314,26.45929,26.99161,THUMB
